"V400","V401","V402"
294.48,295.6,295.56
295.83,295.83,295.49
298.43,297.56,295.77
301.44,298.8,296.22
301.79,299.4,296.47
302.09,299.37,296.71
298.68,298.54,296.79
297.36,297.9,296.97
303.22,299.52,297.09
304.97,300.92,297.2
306.13,301.03,297.48
302.48,300.58,297.6
302.36,298.93,297.09
307.07,301.56,297.59
308.01,302.51,298.03
305.97,301.92,298.06
306.77,302.34,298.32
300.17,299.8,297.8
295.09,297.14,296.85
296.05,297.71,296.76
300.12,299.01,296.9
296.34,297.1,296.66
301.64,298.68,296.77
306.68,301.51,297.41
305.79,301.57,297.65
304.38,299.81,297.34
306.04,301.8,298
299.21,298.58,297.63
303.35,299.66,297.76
298,299.72,297.93
295.22,296.69,297.39
296.44,296.85,296.96
300.83,298.65,296.82
296.6,298.17,296.93
294.12,296.11,296.36
292.56,295.66,296.12
292.9,295.38,296.11
295.1,296.07,295.87
296.6,296.28,295.71
298.62,296.67,295.72
300.53,297.72,296.09
299.03,298.43,296.37
298.81,297.59,296.43
300.07,298.02,296.53
293.46,295.19,295.98
293.43,294.78,295.99
298.63,296.82,296.04
296.48,297.09,296.17
296.62,296.61,295.9
294.78,295.4,295.63
291.26,295.02,295.62
289.24,294.1,295.48
289.41,293.88,295.24
289.61,293.86,294.94
291.12,293.91,294.76
292.83,294.89,294.77
294.65,295.42,294.77
296.42,296.12,294.66
296.01,296.35,294.87
286.77,293.23,294.6
282.48,290.45,293.94
287.82,292.69,294.21
282.83,290.86,293.8
282.9,290.14,293.46
285.35,290.86,293.38
280.96,289.03,292.85
279.68,288.22,292.57
283.73,289.53,292.57
286,290.34,292.29
287.06,291.21,292.2
287.23,291.25,292.21
286.73,291.21,292.25
285.27,290.27,292.12
287.18,290.36,292.09
286.64,290.65,292.02
287.12,290.04,291.67
289.36,291.16,291.85
290.13,292.29,292.23
286.72,291.69,292.32
281.4,288.34,291.45
281.87,288.88,291.44
285.94,290.54,291.8
287.08,290.78,291.75
288.95,291.17,291.74
288.91,290.83,291.63
290.51,291.62,291.73
283.99,289.77,291.55
280.28,288.2,291.15
280.85,288.76,291.32
279.55,288.17,291.19
280.83,287.72,290.99
278.7,286.86,290.72
282.2,288.69,291.01
282.05,289.28,291.23
279.32,287.88,291.01
276.95,286.54,290.65
279.84,287.39,290.75
277.51,285.76,290.37
278.68,286.49,290.25
278.45,286.18,290.06
277.3,286.39,290.23
274.67,284.72,289.58
274.19,284.35,289.27
273.42,283.64,289.07
274.04,283.32,288.94
280.49,286.45,289.17
288.49,289.66,289.95
283.12,288.55,289.92
278.04,285.62,289.14
278.59,285.78,289.23
283.52,287.63,289.48
283.13,288.73,289.86
270.48,282.2,288.4
273.89,283.65,288.7
273.91,283.46,288.53
276.64,284.93,288.72
273.95,284.15,288.67
269.93,281.49,287.68
273.81,283.25,287.98
278.21,285.6,288.53
281.48,287.06,288.73
275.36,283.79,287.97
274.24,282.89,287.54
273.73,282.7,287.41
273.61,282.46,287.32
274.54,283.48,287.46
275.18,283.33,287.59
278.89,285.54,288
272.08,281.51,286.99
272.44,281.49,286.89
271.75,281.99,287.11
266.14,278.61,285.99
265.77,278.74,285.93
265.82,279.74,285.92
276.24,283.57,286.38
273.73,282.32,286.44
272.27,281.32,286
273.19,282.14,286.14
275.01,283.27,286.32
276.64,283.5,286.3
277.86,283.73,286.21
283.49,285.59,286.56
287.12,287.23,286.83
283.67,287.38,287.08
273.3,282.22,286.15
273.47,282.29,286.11
273.29,282.73,286.29
270.48,280.91,285.75
269.55,280,285.38
269.33,279.53,285.09
272.14,280.33,285.3
273.54,281.38,285.46
273.69,281.75,285.42
274.18,283.13,285.78
273.27,282.39,285.73
269.42,279.76,285.05
268.76,279.17,284.71
267.23,279.93,285.2
259.35,277.21,284.53
261.3,278.32,284.49
270.16,280.29,284.75
272.44,281.85,284.9
271.87,280.62,284.75
274.5,282.03,284.96
277.79,283.78,285.4
272.48,280.4,284.53
263.74,276.23,283.5
273.19,279.88,284.01
281.13,284.7,285.36
286.58,286.45,285.48
289.89,287.15,285.57
284.43,286.25,285.47
273.06,282.36,285.07
270.86,282.24,285.28
266.52,280.38,285.01
266.71,278.28,284.14
269.96,279.98,284.29
272.18,281.34,284.76
265.18,278.4,283.95
263.06,277.63,283.58
265.14,277.82,283.58
260.24,275.7,283.06
261.91,277.21,283.3
268.64,278.53,283.42
276.02,283.02,284.56
268.1,278.92,283.69
264.76,276.53,282.84
268.64,277.87,283.06
276.92,281.51,283.69
276.09,281.22,283.75
277.29,280.99,283.37
282.37,284.44,284.08
288.27,286.26,284.69
281.44,284.46,284.46
276.28,282.64,284.08
273.05,282.32,284.43
265.75,277.26,283.23
267.74,277.72,283
266.87,278.18,282.95
268.65,277.89,282.84
270.04,278.26,282.72
275.36,279.41,282.82
280.91,283.81,283.81
274,280.38,283.04
272.82,279.53,282.81
271.08,279.31,282.92
268.03,278.44,282.78
269.57,278.17,282.47
275.01,280.34,282.89
278.82,282.16,283.17
282.43,283.74,283.6
279.22,282.46,283.35
274.18,281.22,283.26
268.76,278.79,283
267.63,276.82,282.18
270.65,277.63,282.01
271.49,278.7,282.35
273.4,279.03,282.27
274.24,279.73,282.35
280.84,281.98,282.64
281.45,284.45,283.54
273.98,280.36,282.82
272.79,279.4,282.51
274.18,279.7,282.46
276.77,280.33,282.47
281.84,283.92,283.39
281.62,284.01,283.51
276.76,281.54,283.09
274.64,280.39,282.78
274.41,279.7,282.58
271.99,279.07,282.49
272.26,278.43,282.3
272.49,279.54,282.54
272.45,279.28,282.32
273.99,279.61,282.29
274.62,279.88,282.31
276.3,280.59,282.46
280.15,281.37,282.48
282.11,283.68,283.09
280.42,282.93,283.24
288.68,285.59,283.55
289.22,286.73,283.93
278.3,283.51,283.86
271.31,279.07,282.83
271.49,279.01,282.74
273.18,279.1,282.44
274.64,280.45,282.62
275.21,280.32,282.43
275.9,281.21,282.77
285.01,284.21,283.17
280.72,284.03,283.54
277.38,281.16,282.69
281.65,283.46,283.23
283.31,284.01,283.41
285.72,284.1,283.36
290.37,286.58,284.01
285.59,285.32,283.93
276.46,281.32,283.22
278.63,282.35,283.27
288.74,286.94,284.09
289.19,287.15,284.35
284.13,286.05,284.33
279.26,283.59,284.19
279.49,283.93,284.25
281.13,284.06,284.26
282.78,284.23,284.38
287.11,286.24,284.89
288.77,287.83,285.47
289.29,286.74,285.16
287.21,287.42,285.55
282.78,285.17,285.44
285.66,286.64,285.91
289.99,288.06,285.76
293.96,289.83,285.99
293.14,289.17,286.04
290.82,287.24,285.72
295.61,289.06,286.26
296.24,291.4,287.01
296.45,291.71,287.3
296.18,291.95,287.7
284.91,286.73,286.93
283.78,286.45,287.23
286.75,287.53,286.97
288.76,289.03,287.09
286.45,288,286.82
285.53,287.39,286.76
281.87,286.57,286.7
279.77,286.26,286.62
286.04,287.65,286.65
292.46,289.99,287.12
293.38,290.39,287.23
292.34,290.62,287.46
288.69,289.36,287.62
290.51,289.57,287.79
285.11,287.7,287.88
288.76,288.39,288.16
292.35,290.83,288.57
290.17,289.97,288.63
287.23,288.85,288.32
288.72,289.29,288.47
290.84,290.69,288.8
295.91,292.21,289.02
297.09,293.34,289.4
293.55,292.47,289.62
288,290.04,289.48
286.02,289.35,289.7
287.62,290.02,289.82
288.92,290.59,290.04
293.19,291.75,289.89
286.5,289.56,289.75
284.81,288.63,289.53
287.85,289.01,289.66
293.05,291.48,290.08
295.77,293.11,290.56
298.22,294.56,291.34
301.93,295.91,291.95
302.93,296.92,292.48
303.68,297.98,292.94
296.7,295.71,293.03
292.14,293.56,292.98
290.43,292.87,293.03
292.56,293.11,293.26
293.04,293.74,293.44
294.54,294.45,293.36
300.41,295.78,293.61
302.83,297.84,294.12
306.34,298.75,294.31
306.14,299.4,294.72
306.84,299.49,295.03
308.53,300.63,295.67
304.15,298.74,295.59
302.24,297.33,295.59
301.57,298.98,296.24
302.63,298.29,296.15
305.01,300.91,296.49
301.69,298.49,296.08
299.85,297.72,296.03
304.73,299.24,296.48
307.1,301.49,296.75
303.35,298.87,296.09
304.56,299.44,296.34
304.57,299.93,296.91
305.36,300.83,297.13
308.67,302.26,297.43
307.31,301.3,297.82
302.96,299.94,297.71
303.3,299.69,298.06
308.03,302.85,298.45
309.3,303.62,298.01
304.84,302.1,297.89
302.22,300.58,297.32
302.8,300.21,297.47
301.47,300.11,297.74
303.18,301.5,298.25
300.87,302.06,298.71
298.09,300.19,298.62
296.81,299.16,298.07
296.14,297.99,297.42
295.62,297.58,297.23
298.35,297.73,297.25
300.54,298.68,297.38
303.65,300.33,297.63
303.53,300,297.68
299.16,299.73,297.75
299.68,300.01,297.99
300.12,299.87,298.04
299.88,299.85,298.23
298.91,299.34,298.28
299.89,299.55,298.48
301.56,300.19,298.64
301.94,302.07,299.22
295.97,298.88,298.95
294.11,298.27,298.85
291.62,297.46,298.68
290.55,296.64,298.2
290.5,296.18,297.89
293.52,296.84,297.29
296.54,296.76,296.76
299.01,297.9,296.86
301.42,298.18,296.76
298.85,297.7,296.77
300.12,297.71,296.92
306.43,301.6,297.78
304.6,300.89,297.81
301.69,300.84,297.79
297.06,297.98,297.38
296.8,297.96,297.25
300.95,299.7,297.65
303.08,301.13,298
298.42,299.43,298
291.58,296.66,297.66
289.88,295.64,297.53
294.41,297.51,297.65
293.84,296.68,297.07
293.65,295.91,296.63
300.07,298.42,296.95
297.39,298.48,297.15
290.17,294.77,296.35
286.47,293.44,295.99
288.15,293.31,295.81
288.97,294.14,295.46
291.78,294.74,295.08
292.45,296.16,295.63
290.77,295.01,295.34
292.46,295.63,295.33
289.41,294.27,295.24
287.35,293.06,294.87
288.5,293.42,294.9
291.54,294.09,295.03
293.34,295.07,295.2
291.76,294.38,295.03
292.21,294.66,295.1
292.87,294.74,295.13
293.43,295.1,295.09
293.6,295.35,295.39
293.31,294.96,295.31
293.64,295.21,295.41
295.48,295.74,295.78
285.32,292.95,295.46
281.19,291.04,294.81
283.09,291.13,294.53
287.33,292.07,294.12
289.5,292.98,293.95
289.52,293.04,293.9
289.43,293.12,293.88
289.83,292.61,293.77
290.02,292.41,293.83
292.61,293.66,294.23
292.79,293.67,294.09
289.81,292.61,293.87
292.34,292.93,293.76
294.61,294.97,294.27
293.55,294.75,294.32
294.72,294.57,294.29
290.07,293.97,294.3
287.53,292.48,293.93
292.57,293.98,294.17
295.73,295.58,294.5
295.12,295.59,294.56
289.15,293.16,294.34
284.52,291.02,293.85
281.14,289.88,293.62
282.15,289.97,293.64
286.15,291.37,293.37
275.97,287.87,292.7
271.7,284.75,291.61
275.43,285.69,291.55
282.73,287.97,291.49
286.33,290.6,291.81
284.84,290.54,292.01
284.05,290.83,292.05
279.02,287.94,291.41
274.76,287.82,291.73
270.2,283.94,290.65
271.48,284.54,290.44
275.79,285.96,290.49
275.24,285.9,290.45
274.64,285.72,290.21
277.08,285.3,290.1
276.64,286.28,290.27
274.64,285.49,289.78
280.9,287.22,289.78
279.63,287.92,290.09
282.95,287.7,289.77
286.83,289.73,289.93
282.94,289.2,290.19
274.9,284.35,289.04
273.93,283.98,288.88
275.26,284.92,289.02
274.45,285.2,289.29
271.74,282.71,288.43
271.99,283.12,288.43
271.34,283.55,288.64
273.38,285.44,289.09
275.92,286.42,289.15
279.35,287.61,289.35
276.89,285.15,288.64
277.55,284.99,288.5
282.17,287.45,289.05
281.52,286.72,288.8
280.01,286.45,288.82
274.69,283.82,288.29
274.21,284.23,288.41
273.15,283.25,287.92
275.83,283.77,287.93
281.91,286.66,288.22
279.18,286.63,288.52
270.78,282.06,287.45
268.13,280.35,286.96
267.56,280.15,286.75
273.03,282.2,287.13
268.47,279.82,286.42
267.97,280.31,286.43
259.63,277.57,286.07
257.8,277.05,285.61
259.13,277.87,285.65
267.47,281.19,286.38
266.79,281.64,286.45
264.07,279.78,285.96
264.04,279.41,285.56
267.21,279.47,285.42
269.29,280.03,285.35
265.67,278.49,284.89
263.89,279,284.86
269.51,280.72,285.34
277.09,284.16,285.9
273.68,281.92,285.48
273.48,281.31,285.16
272.88,281.39,285.28
269.62,279.42,284.76
269.47,279.02,284.59
272.51,280.92,285.2
272.19,280.4,284.92
266.24,278.42,284.45
266.24,278.02,284.12
263.91,277.29,283.94
261.62,276.58,283.81
263.15,276.98,283.76
270.77,279.33,284.18
273.29,280.67,284.41
274.43,281.08,284.52
274.35,281.08,284.43
275.89,281.99,284.6
272.26,280.12,284.12
269.3,278.34,283.58
274.16,281.35,284.21
272.29,280.48,284.2
274.56,281.27,284.13
277.68,284.63,284.93
272.79,281.72,284.48
265.54,277.24,283.26
272.43,280.18,283.77
283.75,285.43,284.94
273.11,280.75,283.95
264.16,276.34,282.8
265.16,276.27,282.76
274.22,280.61,283.74
271.04,279.79,283.64
262.7,275.7,282.48
264.08,277.31,282.88
269.5,278.82,283.04
281.95,283.7,283.95
290.33,286.92,284.45
277.53,282.75,283.91
281.21,284.36,284.24
271.62,281.13,283.87
267.37,277.4,282.65
274.05,280.7,283.34
279.43,284.66,284.36
273.77,280.69,283.43
276.09,282.33,283.89
266.96,277.44,282.69
270.05,278.68,282.81
274.87,281.93,283.67
269.04,278.62,282.78
265.13,276.42,282.14
269.88,278.63,282.63
270.36,279.06,282.71
272.55,279.69,282.74
274.66,280.29,282.82
276.2,281.34,283
275.35,281.25,282.98
273.44,279.76,282.58
275.76,281.09,282.89
274.46,280.44,282.67
272.25,278.91,282.17
273.63,279.3,282.24
273.61,280.26,282.59
269.96,278.49,282.32
268.47,278.53,282.32
270.97,279.36,282.26
272.69,279.49,282.14
272.94,279.03,282.07
274.19,280.65,282.45
274.89,280.93,282.63
272.65,279.02,281.85
273.68,279.47,281.97
274.01,279.66,281.99
274.36,279.74,282
274.99,280.35,282.11
277.2,281.86,282.44
277.48,281.76,282.52
274.2,279.94,282.08
268.93,277.33,281.49
270.5,277.99,281.49
275.86,281.94,282.56
269.96,278.9,282
268.23,277.28,281.43
270.83,278.29,281.56
270.61,278.3,281.63
271.14,278.04,281.49
272.94,278.78,281.56
280.69,282.98,282.43
274.46,281.1,282.41
275.24,280.53,282.12
279.85,283.54,282.96
273.67,279.62,282.08
275.28,279.85,282.05
276.09,280.09,282.02
276.86,279.91,281.96
284.23,283.28,282.49
279.81,283.54,282.98
275.24,281.16,282.44
274.84,280.28,282.24
276.27,280.46,282.4
274.03,280.17,282.42
266.92,277,281.82
269.25,277.27,281.55
274.72,279.87,282.04
275.35,280.01,282.05
274.93,279.71,282.04
276.79,281.21,282.37
277.38,281.6,282.41
281.77,283.07,282.77
280.94,282.74,282.54
285.32,284.57,282.95
285.31,284.95,283.21
280.18,283.22,283.05
280.04,283.04,282.91
285.95,285.75,283.63
278.1,282.87,283.35
277.81,281.69,282.95
284.95,284.3,283.51
289.48,286.88,284.23
292.15,288.47,284.56
288.45,287.96,284.75
278.13,282.62,284
279.28,283.12,284.02
281.9,283.29,283.75
283.21,284.2,283.88
292.23,288.11,284.55
283.03,284.59,284.22
286.11,285.04,284.29
289.07,286.61,284.73
289.76,287.45,285.04
287.83,287.46,285.29
281.1,284.05,284.54
285.72,286.33,285.18
287.75,287.13,285.34
284.73,286.8,285.38
280.07,283.81,284.63
289.44,287.73,285.52
291.96,289.28,285.95
293.31,289.27,285.92
293.44,289.67,286.31
293.24,289.84,286.53
294.48,290.82,287.03
294.22,291.17,287.46
291.53,290.37,287.67
289.94,289.7,287.95
291.34,290.82,288.34
287.52,289.38,288.13
289.7,289.45,288.17
292.95,292.31,289.06
296.75,292.62,289.32
297.01,293.8,289.84
294.76,292.91,290.05
295.36,293.74,290.52
289.39,292.41,290.56
285.41,290.42,290.15
288.66,290.65,290
290.74,291.69,290.03
297.99,294.24,290.71
299.12,295.69,291.37
297.57,295.6,291.5
294.29,293.51,291.2
292.51,292.74,291.38
293.42,292.75,291.58
294.8,293.78,291.86
291.13,292.99,291.74
287.8,291.45,291.61
285.46,290.21,291.09
285.62,289.85,290.59
290.83,292.36,290.73
289.06,290.97,290.38
284.61,289.59,290.1
285.23,289.32,290.09
285.52,289.51,290.13
287.47,289.61,290.04
287.93,290.25,290.21
294.6,293.01,290.86
292.05,292.49,291.09
291.71,291.84,290.8
293.48,293.3,291.26
294.07,293.42,291.45
294.25,293.63,291.48
294.46,294.29,291.93
291.44,292.99,292.09
294.72,294.07,292.46
293.61,295.16,292.56
289.73,292.72,292.08
295.69,293.99,292.38
299.98,296.75,292.94
300.21,297.34,293.41
300.19,297.35,293.81
296.7,296.47,294.09
292.63,294.71,294.22
294.74,295.54,294.17
298.13,296.74,294.38
299.24,297.52,294.5
298.78,296.99,294.43
302.1,298.02,294.73
304.94,299.89,295.42
305.55,299.78,295.69
303.62,299.48,296.05
304.81,299.4,296.06
302.68,299.92,296.8
298.63,298.26,296.77
300.03,298.15,296.78
304.44,300.54,297.13
306.94,302.61,297.79
302.97,300.91,297.64
303.88,300.61,297.35
303.51,301.19,297.61
302.61,300.89,297.86
304.73,301.6,298.04
304.43,301.39,298.2
303.22,302.09,298.62
299.19,299.8,298.59
296.58,298.52,298.24
294.89,297.84,297.53
294.48,297.22,296.53
294.57,297.09,296.25
297.03,298.04,296.4
298.47,298.41,296.45
299.48,298.72,296.51
299.12,298.9,296.79
298.68,298.4,297.01
301.6,299.67,297.37
303.87,300.67,297.82
305.59,301.57,297.93
304.46,301.82,298.09
300.02,300.01,298.12
302.54,300.56,298.24
305.04,301.54,298.31
303.13,301.36,298.09
303.89,301.23,298.02
303.74,300.68,297.86
305.02,301.82,298.22
306.95,302.88,298.62
304.88,302.75,298.97
303.38,300.67,298.67
306.24,301.72,298.81
305.93,303.66,299.17
302.79,300.91,298.55
302.12,300.98,298.35
302.48,301.01,298.41
301.93,300.64,298.55
301.79,300.58,298.74
301.33,300.59,298.84
296.38,298.53,298.63
295.47,297.93,298.56
298.73,298.78,297.98
301.16,300.58,298.01
302.23,300.44,298.03
301.3,300.18,297.9
299.8,300.06,297.96
301.64,299.74,297.98
305.05,301.79,298.36
301.02,299,297.93
305.03,301.7,298.52
305.56,301.98,298.71
295.64,298.04,298.07
291.69,296.34,297.69
292.44,296.41,297.47
296.04,297.23,297.3
297.86,298.05,297.3
296.41,297.64,297.22
295.57,297.34,296.97
297.01,297.17,296.83
297.46,297.17,296.6
300.21,298.05,296.53
298.41,299.17,296.88
297.8,297.91,296.86
298.5,297.91,296.95
297.09,298.02,297.18
297.1,297.93,297.32
296.29,297.48,297.27
296.12,297.37,297.24
295.83,297.26,297.3
283.94,293.07,296.62
281.96,291.43,296.23
291.17,295.37,296.36
286.82,293.4,295.62
282.5,291,294.64
284.38,290.96,294.4
289.6,292.52,294.43
294.84,296.11,295.07
282.94,292.87,294.68
279.15,289.49,293.7
278.6,289.73,293.7
279.3,289.59,293.45
280.39,289.22,293.06
281.31,289.43,292.67
280.35,290.06,292.8
281.2,290.13,292.81
286.3,290.47,292.49
288.56,292.62,292.88
285.3,291.76,292.8
282.06,289.69,292.32
283.69,289.59,292.19
282.2,289.43,292.07
289.1,291.81,292.35
284.67,290.86,292.45
283.62,289.4,291.95
285.13,290.02,292.03
288.35,291.81,292.39
281.16,289.01,291.82
286.27,289.87,291.74
290.93,292.9,292.52
292.28,292.88,292.56
290.35,292.28,292.45
290.78,291.56,292.07
294.1,293.54,292.58
293.25,293.6,292.68
292.43,293.2,292.65
283.74,290.36,292.42
279.26,288.03,291.85
278.8,287.8,291.72
284.22,289.56,291.72
283.96,290.45,292.06
271.52,284.59,290.6
270.82,284.73,290.82
268.25,283.69,290.33
272.35,284.37,290.24
275.45,285.17,290.1
278.48,286.86,290.29
281.35,288.58,290.55
281.16,288.33,290.69
277.9,286.62,290.26
273.37,284.65,289.78
272.46,283.85,289.63
276.23,286.1,289.85
280.25,288.24,290.44
276.73,285.8,289.77
276.64,285.37,289.57
278.61,286.9,289.88
275.16,285.46,289.51
271.4,283.24,288.96
269.12,281.54,288.46
275.6,285.63,289.22
282.95,289.5,290
271.75,283.25,288.8
271.15,282.25,288.32
271.07,281.88,288.15
273.51,282.87,288.24
271.62,282.25,287.98
272.13,282.31,287.95
271.42,281.98,287.73
272.1,282.58,287.82
271.86,282.64,287.74
272.73,283.14,287.79
276.08,285.11,288.04
275.13,284.96,288.26
272.25,282.42,287.69
272.16,281.68,287.25
272.93,281.93,287.23
274.8,283.32,287.43
272.37,281.78,287.04
268.53,280.2,286.55
272.07,281.72,286.75
273.24,282.9,287.21
271.69,280.58,286.2
274.1,281.36,286.17
280.78,285.43,287.04
275.02,282.54,286.37
271.69,280.62,285.78
272.96,281.93,286.1
269.39,280.51,285.73
273.5,281.26,285.69
273.64,281.29,285.58
279.11,284.15,286.21
272.49,280.47,285.24
274.35,281.98,285.52
274.11,281.63,285.46
273,281.19,285.28
276.85,282.88,285.51
281.73,285.53,286.19
275.28,281.63,285.09
278.48,283.3,285.5
276.67,282.34,285.22
277.86,282.99,285.32
285.77,286.29,286.02
278.58,283.86,285.65
275.55,282.65,285.38
266.04,279.56,284.92
250.45,273.85,283.87
252.24,273.02,283.23
262.51,276.79,283.91
258.29,275.52,283.65
263.41,277.54,283.5
274.83,282,284.69
273.71,281.79,284.54
266.02,277.86,283.66
262.44,276.38,283.16
262.03,275.83,282.99
269.33,278.25,283.4
269.51,278.37,283.11
273.07,280.57,283.66
271.9,279.99,283.66
273.44,280.65,283.9
275.06,281.04,283.85
273.66,280.41,283.6
273.29,280.4,283.45
265.31,277.24,283.03
260.8,274.84,282.36
266.8,276.73,282.6
271.4,278.79,282.8
272.79,279.42,283.12
271.78,278.66,282.75
273.46,279.18,282.73
275.6,280.89,283.17
275.05,281.26,283.49
273.51,280.42,283.22
273.62,279.74,282.94
273.01,279.33,282.79
274.42,279.89,282.91
278.16,281.93,283.23
283.11,283.32,283.4
282.64,284.3,283.7
279.96,284.06,283.82
279.96,284,283.85
279.64,283.03,283.69
277.89,282.1,283.45
275.45,281.21,283.35
277.62,281.22,283.28
282.72,283.32,283.56
284.37,285.09,284.09
281.53,283.74,283.87
276.65,281.99,283.66
272.94,279.4,282.95
274.12,279.65,282.87
273.78,280.12,282.99
273.28,279.84,282.9
272.78,279.23,282.59
274.97,280.79,283.11
273.24,279.57,282.86
272.19,279.02,282.57
273.23,279.49,282.79
275,279.99,282.78
274.96,280.04,282.61
275.58,279.95,282.48
275.74,279.91,282.7
277.23,281.52,283.13
275.53,280.75,283
280.17,282.31,283.17
275.53,281.4,283.22
274.66,279.64,282.54
280.17,282.62,283.32
282.52,283.83,283.66
279.86,282.17,283.23
272.93,280.42,283.16
266.93,276.4,281.94
271.82,278.93,282.45
273.9,280.26,282.82
273.83,279.49,282.47
274.72,279.79,282.4
284.16,284.21,283.31
284.19,285.34,283.82
277.86,282.41,283.48
274.38,280.81,283.08
273.96,280.32,282.98
276.65,281.58,283.22
278.2,281.97,283.33
280.5,283.91,283.7
273.56,280.91,283.06
277.33,282.63,283.47
277.24,281.59,283.31
282.16,283.32,283.46
276.76,281.62,283.23
276.55,281.65,283.07
278.42,281.5,283.11
278.56,281.81,283.11
276.38,281.49,283.01
284.54,284.14,283.31
284.81,285.54,283.84
280.85,283.25,283.22
277.66,282.33,283.23
276.26,281.67,282.98
277.3,282.14,283.14
275.64,281.35,282.99
276.6,281.45,282.97
279.59,282.71,283.3
285.4,285.03,283.74
287.52,286,284.03
284.41,284.55,283.95
285.36,284.39,283.89
288.66,287.39,284.72
279.65,283.24,284.08
277.76,282.53,283.78
283.65,284.48,284.08
290.36,287.8,284.76
284.56,286.95,284.82
279.6,284.14,284.48
277.96,283.28,284.54
281.01,284.99,285.13
277.79,283.18,284.53
276.47,282.4,284.56
284.83,286.04,284.9
285.26,286.45,285.16
280.89,284.79,284.91
277.98,283.23,284.65
281.34,284.64,284.85
284.8,285.16,284.75
288.88,287.81,285.46
289.21,287.64,285.46
289.2,286.92,285.27
292.72,288.91,285.99
296.06,291.71,287.09
