"hw.number","mean.temp","max.temp","min.temp","length","start.date","end.date","start.doy","start.month","days.above.80","days.above.85","days.above.90","days.above.95","days.above.99th","days.above.99.5th","first.in.season","threshold","mean.temp.quantile","max.temp.quantile","min.temp.quantile","mean.temp.1","mean.summer.temp","city"
11,79.187,80.1499999999999,78.224,2,2071-07-10,2071-07-11,190,7,1,0,0,0,0,0,0,78.1167199999999,0.847671232876712,0.86958904109589,0.822191780821918,63.2002975342466,75.3268470588235,"ny"
12,83.867,90.32,78.5839999999999,18,2071-07-13,2071-07-30,193,7,17,6,1,0,3,2,0,78.1167199999999,0.952054794520548,0.998082191780822,0.833424657534247,63.2002975342466,75.3268470588235,"ny"
13,80.6582352941176,85.892,78.1339999999998,17,2071-08-01,2071-08-17,212,8,10,1,0,0,0,0,0,78.1167199999999,0.883835616438356,0.975068493150685,0.819178082191781,63.2002975342466,75.3268470588235,"ny"
14,80.402,83.6060000000001,78.152,4,2071-08-19,2071-08-22,230,8,2,0,0,0,0,0,0,78.1167199999999,0.877534246575343,0.948493150684931,0.81972602739726,63.2002975342466,75.3268470588235,"ny"
15,79.205,80.222,78.1879999999999,2,2071-08-24,2071-08-25,235,8,1,0,0,0,0,0,0,78.1167199999999,0.847945205479452,0.873150684931507,0.821095890410959,63.2002975342466,75.3268470588235,"ny"
16,82.572,85.9280000000001,78.512,18,2071-08-28,2071-09-14,239,8,16,2,0,0,0,0,0,78.1167199999999,0.929315068493151,0.975342465753425,0.83041095890411,63.2002975342466,75.3268470588235,"ny"
17,81.2089999999999,83.0839999999999,79.07,6,2071-09-30,2071-10-05,272,9,5,0,0,0,0,0,0,78.1167199999999,0.898904109589041,0.938356164383562,0.845479452054794,63.2002975342466,75.3268470588235,"ny"
18,79.7809999999999,80.3839999999998,79.1780000000001,2,2072-06-30,2072-07-01,181,6,1,0,0,0,0,0,1,78.1167199999999,0.858356164383562,0.876986301369863,0.847671232876712,63.2002975342466,75.3268470588235,"ny"
19,79.601,80.51,78.692,2,2072-07-25,2072-07-26,206,7,1,0,0,0,0,0,0,78.1167199999999,0.855616438356164,0.88,0.835068493150685,63.2002975342466,75.3268470588235,"ny"
20,79.661,80.78,78.9260000000001,6,2072-07-30,2072-08-04,211,7,2,0,0,0,0,0,0,78.1167199999999,0.856438356164384,0.886849315068493,0.841095890410959,63.2002975342466,75.3268470588235,"ny"
21,80.732,84.182,78.53,9,2072-08-10,2072-08-18,222,8,6,0,0,0,0,0,0,78.1167199999999,0.885205479452055,0.958082191780822,0.831232876712329,63.2002975342466,75.3268470588235,"ny"
22,80.222,81.122,79.3219999999999,2,2072-08-20,2072-08-21,232,8,1,0,0,0,0,0,0,78.1167199999999,0.871780821917808,0.896986301369863,0.84986301369863,63.2002975342466,75.3268470588235,"ny"
23,81.752,82.256,81.248,2,2072-08-25,2072-08-26,237,8,2,0,0,0,0,0,0,78.1167199999999,0.910684931506849,0.924109589041096,0.900547945205479,63.2002975342466,75.3268470588235,"ny"
24,80.15,83.3,78.4399999999999,3,2073-06-27,2073-06-29,177,6,1,0,0,0,0,0,1,78.1167199999999,0.86958904109589,0.941643835616438,0.827945205479452,63.2002975342466,75.3268470588235,"ny"
25,84.9976666666666,91.3999999999999,78.6200000000001,54,2073-07-16,2073-09-07,196,7,48,29,4,0,15,8,0,78.1167199999999,0.967397260273973,1,0.833972602739726,63.2002975342466,75.3268470588235,"ny"
26,80.4997142857142,81.626,79.07,7,2073-09-10,2073-09-16,252,9,6,0,0,0,0,0,0,78.1167199999999,0.87972602739726,0.908219178082192,0.845479452054794,63.2002975342466,75.3268470588235,"ny"
27,83.2529677419355,91.094,78.1879999999999,31,2074-07-04,2074-08-03,184,7,26,8,1,0,3,1,1,78.1167199999999,0.94027397260274,0.99972602739726,0.821095890410959,63.2002975342466,75.3268470588235,"ny"
28,83.426,88.8079999999999,78.512,19,2074-08-08,2074-08-26,219,8,16,5,0,0,2,0,0,78.1167199999999,0.944109589041096,0.995068493150685,0.83041095890411,63.2002975342466,75.3268470588235,"ny"
29,79.457,80.456,78.512,4,2074-09-03,2074-09-06,245,9,2,0,0,0,0,0,0,78.1167199999999,0.853424657534247,0.879178082191781,0.83041095890411,63.2002975342466,75.3268470588235,"ny"
30,78.665,79.1780000000001,78.152,2,2074-09-08,2074-09-09,250,9,0,0,0,0,0,0,0,78.1167199999999,0.834794520547945,0.847671232876712,0.81972602739726,63.2002975342466,75.3268470588235,"ny"
31,80.693,83.6060000000001,78.314,6,2075-07-03,2075-07-08,183,7,4,0,0,0,0,0,1,78.1167199999999,0.884931506849315,0.948493150684931,0.824383561643836,63.2002975342466,75.3268470588235,"ny"
32,83.5185714285714,89.7260000000001,78.1339999999998,21,2075-07-10,2075-07-30,190,7,18,7,0,0,2,2,0,78.1167199999999,0.945479452054795,0.997260273972603,0.819178082191781,63.2002975342466,75.3268470588235,"ny"
33,83.0134117647059,87.818,78.4399999999999,51,2075-08-01,2075-09-20,212,8,45,15,0,0,0,0,0,78.1167199999999,0.936986301369863,0.989041095890411,0.827945205479452,63.2002975342466,75.3268470588235,"ny"
34,82.922,83.354,82.49,2,2076-06-06,2076-06-07,157,6,2,0,0,0,0,0,1,78.1167199999999,0.933972602739726,0.943561643835616,0.928767123287671,63.2002975342466,75.3268470588235,"ny"
35,82.14,84.128,79.8079999999999,9,2076-06-30,2076-07-08,181,6,7,0,0,0,0,0,0,78.1167199999999,0.921095890410959,0.957534246575342,0.86027397260274,63.2002975342466,75.3268470588235,"ny"
36,79.73,80.5280000000001,78.908,3,2076-07-13,2076-07-15,194,7,1,0,0,0,0,0,0,78.1167199999999,0.856986301369863,0.880821917808219,0.840821917808219,63.2002975342466,75.3268470588235,"ny"
37,80.472,82.472,78.422,9,2076-07-20,2076-07-28,201,7,4,0,0,0,0,0,0,78.1167199999999,0.879178082191781,0.928219178082192,0.826849315068493,63.2002975342466,75.3268470588235,"ny"
38,81.1464285714286,84.2,78.5839999999999,14,2076-07-30,2076-08-12,211,7,9,0,0,0,0,0,0,78.1167199999999,0.897260273972603,0.958356164383562,0.833424657534247,63.2002975342466,75.3268470588235,"ny"
39,83.15,87.008,78.4399999999999,6,2076-08-14,2076-08-19,226,8,4,2,0,0,0,0,0,78.1167199999999,0.939178082191781,0.984931506849315,0.827945205479452,63.2002975342466,75.3268470588235,"ny"
40,80.2605714285714,83.8039999999999,78.4579999999999,14,2076-08-25,2076-09-07,237,8,8,0,0,0,0,0,0,78.1167199999999,0.873698630136986,0.951780821917808,0.828767123287671,63.2002975342466,75.3268470588235,"ny"
41,79.187,80.204,78.17,2,2076-09-09,2076-09-10,252,9,1,0,0,0,0,0,0,78.1167199999999,0.847671232876712,0.871780821917808,0.820547945205479,63.2002975342466,75.3268470588235,"ny"
42,81.1625,81.968,80.204,4,2077-06-05,2077-06-08,155,6,4,0,0,0,0,0,1,78.1167199999999,0.898082191780822,0.917534246575342,0.871780821917808,63.2002975342466,75.3268470588235,"ny"
43,79.961,81.1399999999999,78.782,2,2077-06-24,2077-06-25,174,6,1,0,0,0,0,0,0,78.1167199999999,0.864383561643836,0.897260273972603,0.837808219178082,63.2002975342466,75.3268470588235,"ny"
44,83.8535,88.0159999999999,80.6,8,2077-07-05,2077-07-12,185,7,8,3,0,0,1,0,0,78.1167199999999,0.952054794520548,0.99013698630137,0.881917808219178,63.2002975342466,75.3268470588235,"ny"
45,80.942,81.896,79.988,2,2077-07-16,2077-07-17,196,7,1,0,0,0,0,0,0,78.1167199999999,0.890958904109589,0.916712328767123,0.865479452054794,63.2002975342466,75.3268470588235,"ny"
