"hw.number","mean.var","max.var","min.var","length","end.date","start.date","start.doy","start.month","days.above.abs.thresh.1","days.above.abs.thresh.2","days.above.abs.thresh.3","days.above.abs.thresh.4","days.above.99th","days.above.99.5th","first.in.year","threshold","mean.var.quantile","max.var.quantile","min.var.quantile","mean.yearround.var","mean.seasonal.var","city"
14,304.395,306.36,302.04,6,2071-07-29,2071-07-24,204,7,6,5,2,0,2,1,0,300.6204,0.975890410958904,0.996712328767123,0.898082191780822,289.83321369863,299.147699346405,"phil"
15,304.048709677419,306.35,301.96,31,2071-08-31,2071-08-01,212,8,31,26,7,0,3,1,0,300.6204,0.967945205479452,0.996438356164384,0.894520547945206,289.83321369863,299.147699346405,"phil"
16,301.16,301.68,300.88,3,2071-09-17,2071-09-15,257,9,3,0,0,0,0,0,0,300.6204,0.852602739726027,0.88027397260274,0.839178082191781,289.83321369863,299.147699346405,"phil"
17,303.226944444444,307.58,300.65,36,2072-07-17,2072-06-12,163,6,36,23,4,0,3,1,1,300.6204,0.94,0.999452054794521,0.828219178082192,289.83321369863,299.147699346405,"phil"
18,301.165,301.55,300.78,2,2072-07-27,2072-07-26,207,7,2,0,0,0,0,0,0,300.6204,0.852602739726027,0.872328767123288,0.833150684931507,289.83321369863,299.147699346405,"phil"
19,303.451176470588,306.62,300.76,17,2072-08-16,2072-07-31,212,7,17,10,2,0,2,1,0,300.6204,0.947671232876712,0.997534246575343,0.831506849315068,289.83321369863,299.147699346405,"phil"
20,302.811111111111,303.62,301.06,9,2072-08-29,2072-08-21,233,8,9,7,0,0,0,0,0,300.6204,0.924931506849315,0.954794520547945,0.847671232876712,289.83321369863,299.147699346405,"phil"
21,301.89,302.35,301.43,5,2072-09-12,2072-09-08,251,9,5,0,0,0,0,0,0,300.6204,0.890684931506849,0.909315068493151,0.866849315068493,289.83321369863,299.147699346405,"phil"
22,301.13,301.42,300.84,2,2072-09-26,2072-09-25,268,9,2,0,0,0,0,0,0,300.6204,0.851506849315068,0.865205479452055,0.836986301369863,289.83321369863,299.147699346405,"phil"
23,301.685555555556,302.69,300.8,9,2073-06-25,2073-06-17,167,6,9,1,0,0,0,0,1,300.6204,0.88027397260274,0.921643835616438,0.835068493150685,289.83321369863,299.147699346405,"phil"
24,303.5225,304.45,301.91,4,2073-07-03,2073-06-30,180,6,4,3,0,0,0,0,0,300.6204,0.94986301369863,0.976712328767123,0.891780821917808,289.83321369863,299.147699346405,"phil"
25,302.29375,303.61,300.77,8,2073-07-13,2073-07-06,186,7,8,4,0,0,0,0,0,300.6204,0.906301369863014,0.953972602739726,0.832876712328767,289.83321369863,299.147699346405,"phil"
26,303.928947368421,306.8,300.77,19,2073-08-05,2073-07-18,198,7,19,13,5,0,4,2,0,300.6204,0.963013698630137,0.998082191780822,0.832876712328767,289.83321369863,299.147699346405,"phil"
27,302.13,302.57,301.69,2,2073-08-10,2073-08-09,220,8,2,0,0,0,0,0,0,300.6204,0.90027397260274,0.916986301369863,0.881369863013699,289.83321369863,299.147699346405,"phil"
28,302.235,303.3,300.91,6,2073-08-21,2073-08-16,227,8,6,3,0,0,0,0,0,300.6204,0.904383561643836,0.943013698630137,0.840547945205479,289.83321369863,299.147699346405,"phil"
29,301.708,301.93,301.41,5,2073-08-28,2073-08-24,235,8,5,0,0,0,0,0,0,300.6204,0.881643835616438,0.892328767123288,0.864657534246575,289.83321369863,299.147699346405,"phil"
30,301.55,301.65,301.45,2,2073-09-07,2073-09-06,248,9,2,0,0,0,0,0,0,300.6204,0.872054794520548,0.878630136986301,0.867671232876712,289.83321369863,299.147699346405,"phil"
31,302.042,302.51,301.36,5,2073-09-21,2073-09-17,259,9,5,0,0,0,0,0,0,300.6204,0.898082191780822,0.913972602739726,0.861643835616438,289.83321369863,299.147699346405,"phil"
32,302.8,303.96,301.88,5,2074-07-01,2074-06-27,177,6,5,2,0,0,0,0,1,300.6204,0.924657534246575,0.964657534246575,0.88986301369863,289.83321369863,299.147699346405,"phil"
33,303.1725,306.11,300.96,12,2074-07-15,2074-07-04,184,7,12,8,2,0,2,0,0,300.6204,0.936986301369863,0.995068493150685,0.843561643835616,289.83321369863,299.147699346405,"phil"
34,303.61875,307.77,300.74,16,2074-08-02,2074-07-18,198,7,16,10,3,0,3,2,0,300.6204,0.953972602739726,0.99972602739726,0.830684931506849,289.83321369863,299.147699346405,"phil"
35,303.362352941176,306.02,300.9,17,2074-08-21,2074-08-05,216,8,17,12,2,0,2,0,0,300.6204,0.944657534246575,0.993972602739726,0.84027397260274,289.83321369863,299.147699346405,"phil"
36,302.45,303.74,301.7,3,2074-08-27,2074-08-25,236,8,3,1,0,0,0,0,0,300.6204,0.910958904109589,0.958904109589041,0.881643835616438,289.83321369863,299.147699346405,"phil"
37,303.21625,305.89,300.7,8,2074-09-09,2074-09-02,244,9,8,4,2,0,1,0,0,300.6204,0.939452054794521,0.992876712328767,0.82986301369863,289.83321369863,299.147699346405,"phil"
38,302.115,303.47,301.12,4,2075-06-07,2075-06-04,154,6,4,1,0,0,0,0,1,300.6204,0.90027397260274,0.947945205479452,0.851232876712329,289.83321369863,299.147699346405,"phil"
39,301.525,302.75,300.8,4,2075-06-13,2075-06-10,160,6,4,1,0,0,0,0,0,300.6204,0.871232876712329,0.923561643835616,0.835068493150685,289.83321369863,299.147699346405,"phil"
40,302.1125,303.91,300.8,4,2075-06-24,2075-06-21,171,6,4,1,0,0,0,0,0,300.6204,0.90027397260274,0.962739726027397,0.835068493150685,289.83321369863,299.147699346405,"phil"
41,301.406666666667,301.81,301.03,6,2075-07-01,2075-06-26,176,6,6,0,0,0,0,0,0,300.6204,0.863287671232877,0.887123287671233,0.845753424657534,289.83321369863,299.147699346405,"phil"
42,303.004,307.15,301.02,15,2075-07-18,2075-07-04,184,7,15,9,2,0,1,1,0,300.6204,0.930684931506849,0.998630136986301,0.845479452054794,289.83321369863,299.147699346405,"phil"
43,301.685,302.55,300.87,8,2075-08-01,2075-07-25,205,7,8,0,0,0,0,0,0,300.6204,0.88027397260274,0.916164383561644,0.838630136986301,289.83321369863,299.147699346405,"phil"
44,304.577272727273,307.16,300.94,11,2075-08-13,2075-08-03,214,8,11,9,6,0,5,2,0,300.6204,0.977808219178082,0.998904109589041,0.843013698630137,289.83321369863,299.147699346405,"phil"
45,300.705,300.76,300.65,2,2075-08-19,2075-08-18,229,8,2,0,0,0,0,0,0,300.6204,0.82986301369863,0.831506849315068,0.828219178082192,289.83321369863,299.147699346405,"phil"
46,301.74,302.02,301.5,4,2075-08-27,2075-08-24,235,8,4,0,0,0,0,0,0,300.6204,0.884931506849315,0.896986301369863,0.87013698630137,289.83321369863,299.147699346405,"phil"
47,301.356666666667,301.57,301.09,3,2075-09-05,2075-09-03,245,9,3,0,0,0,0,0,0,300.6204,0.861095890410959,0.873424657534247,0.849315068493151,289.83321369863,299.147699346405,"phil"
48,301.02,301.04,301,2,2075-09-14,2075-09-13,255,9,2,0,0,0,0,0,0,300.6204,0.845479452054794,0.846849315068493,0.844657534246575,289.83321369863,299.147699346405,"phil"
49,302.163333333333,303.07,301.65,3,2076-06-15,2076-06-13,164,6,3,1,0,0,0,0,1,300.6204,0.901095890410959,0.933972602739726,0.878630136986301,289.83321369863,299.147699346405,"phil"
50,302.096666666667,303.86,301.16,3,2076-07-07,2076-07-05,186,7,3,1,0,0,0,0,0,300.6204,0.9,0.961369863013699,0.852602739726027,289.83321369863,299.147699346405,"phil"
51,301.275,301.3,301.25,2,2076-07-10,2076-07-09,190,7,2,0,0,0,0,0,0,300.6204,0.856986301369863,0.858904109589041,0.855890410958904,289.83321369863,299.147699346405,"phil"
52,303.692,304.9,302,5,2076-07-16,2076-07-12,193,7,5,4,0,0,0,0,0,300.6204,0.956438356164384,0.980821917808219,0.896438356164384,289.83321369863,299.147699346405,"phil"
53,302.598333333333,303.89,301.44,6,2076-07-24,2076-07-19,200,7,6,3,0,0,0,0,0,300.6204,0.917534246575342,0.962191780821918,0.867123287671233,289.83321369863,299.147699346405,"phil"
54,302.878,304.25,300.84,15,2076-08-15,2076-08-01,213,8,15,10,0,0,0,0,0,300.6204,0.926849315068493,0.972602739726027,0.836986301369863,289.83321369863,299.147699346405,"phil"
55,302.772857142857,304.32,301.1,7,2076-08-25,2076-08-19,231,8,7,5,0,0,0,0,0,300.6204,0.923835616438356,0.975068493150685,0.85041095890411,289.83321369863,299.147699346405,"phil"
56,302.06,303.05,301.07,2,2076-09-02,2076-09-01,244,9,2,1,0,0,0,0,0,300.6204,0.898904109589041,0.933424657534247,0.848219178082192,289.83321369863,299.147699346405,"phil"
57,301.955,302.92,300.99,2,2076-09-05,2076-09-04,247,9,2,1,0,0,0,0,0,300.6204,0.894246575342466,0.929315068493151,0.844109589041096,289.83321369863,299.147699346405,"phil"
58,301.243333333333,301.73,300.65,3,2076-09-11,2076-09-09,252,9,3,0,0,0,0,0,0,300.6204,0.854794520547945,0.884931506849315,0.828219178082192,289.83321369863,299.147699346405,"phil"
59,301.9025,302.25,301.59,4,2076-09-18,2076-09-15,258,9,4,0,0,0,0,0,0,300.6204,0.890958904109589,0.905479452054795,0.874520547945206,289.83321369863,299.147699346405,"phil"
60,302.601666666667,304.19,301.11,6,2077-06-20,2077-06-15,165,6,6,4,0,0,0,0,1,300.6204,0.918356164383562,0.971232876712329,0.850684931506849,289.83321369863,299.147699346405,"phil"
61,301.591666666667,302.19,300.82,6,2077-06-29,2077-06-24,174,6,6,0,0,0,0,0,0,300.6204,0.874520547945206,0.901917808219178,0.836164383561644,289.83321369863,299.147699346405,"phil"
62,301.2,301.68,300.92,3,2077-07-03,2077-07-01,181,7,3,0,0,0,0,0,0,300.6204,0.853698630136986,0.88027397260274,0.842191780821918,289.83321369863,299.147699346405,"phil"
63,303.167837837838,305.43,300.68,37,2077-08-14,2077-07-09,189,7,37,26,1,0,0,0,0,300.6204,0.936986301369863,0.987123287671233,0.828767123287671,289.83321369863,299.147699346405,"phil"
64,302.732857142857,303.7,301.73,7,2077-08-22,2077-08-16,227,8,7,4,0,0,0,0,0,300.6204,0.922739726027397,0.957534246575342,0.884931506849315,289.83321369863,299.147699346405,"phil"
65,301.415,301.47,301.36,2,2077-08-31,2077-08-30,241,8,2,0,0,0,0,0,0,300.6204,0.864657534246575,0.868767123287671,0.861643835616438,289.83321369863,299.147699346405,"phil"
66,301.03,301.29,300.77,2,2078-05-22,2078-05-21,140,5,2,0,0,0,0,0,1,300.6204,0.845753424657534,0.857808219178082,0.832876712328767,289.83321369863,299.147699346405,"phil"
67,301.305,301.57,301.04,2,2078-06-06,2078-06-05,155,6,2,0,0,0,0,0,0,300.6204,0.858904109589041,0.873424657534247,0.846849315068493,289.83321369863,299.147699346405,"phil"
68,301.515,302.15,300.88,2,2078-06-13,2078-06-12,162,6,2,0,0,0,0,0,0,300.6204,0.87041095890411,0.900821917808219,0.839178082191781,289.83321369863,299.147699346405,"phil"
69,301.545,301.57,301.52,2,2078-06-16,2078-06-15,165,6,2,0,0,0,0,0,0,300.6204,0.872054794520548,0.873424657534247,0.871232876712329,289.83321369863,299.147699346405,"phil"
70,302.1225,303.21,300.92,4,2078-06-25,2078-06-22,172,6,4,2,0,0,0,0,0,300.6204,0.90027397260274,0.939452054794521,0.842191780821918,289.83321369863,299.147699346405,"phil"
71,302.99,303.51,302.47,2,2078-07-01,2078-06-30,180,6,2,1,0,0,0,0,0,300.6204,0.930684931506849,0.949315068493151,0.912602739726027,289.83321369863,299.147699346405,"phil"
72,302.701666666667,303.81,301.59,6,2078-07-11,2078-07-06,186,7,6,4,0,0,0,0,0,300.6204,0.922739726027397,0.961095890410959,0.874520547945206,289.83321369863,299.147699346405,"phil"
73,301.69,301.85,301.53,2,2078-07-15,2078-07-14,194,7,2,0,0,0,0,0,0,300.6204,0.881369863013699,0.889041095890411,0.871780821917808,289.83321369863,299.147699346405,"phil"
74,302.37,303.58,301.04,8,2078-07-24,2078-07-17,197,7,8,3,0,0,0,0,0,300.6204,0.91013698630137,0.952602739726027,0.846849315068493,289.83321369863,299.147699346405,"phil"
75,301.7875,302.87,300.68,4,2078-07-29,2078-07-26,206,7,4,2,0,0,0,0,0,300.6204,0.886301369863014,0.926849315068493,0.828767123287671,289.83321369863,299.147699346405,"phil"
76,301.17,301.6,300.79,3,2078-08-03,2078-08-01,212,8,3,0,0,0,0,0,0,300.6204,0.852876712328767,0.875616438356164,0.833698630136986,289.83321369863,299.147699346405,"phil"
77,303.431,305.59,300.92,10,2078-08-14,2078-08-05,216,8,10,9,1,0,0,0,0,300.6204,0.946849315068493,0.989041095890411,0.842191780821918,289.83321369863,299.147699346405,"phil"
78,302.104,303.6,300.81,10,2078-08-25,2078-08-16,227,8,10,3,0,0,0,0,0,300.6204,0.90027397260274,0.953424657534247,0.835890410958904,289.83321369863,299.147699346405,"phil"
79,301.07,301.45,300.69,2,2078-09-03,2078-09-02,244,9,2,0,0,0,0,0,0,300.6204,0.848219178082192,0.867671232876712,0.82958904109589,289.83321369863,299.147699346405,"phil"
80,300.98,301.02,300.94,2,2078-09-29,2078-09-28,270,9,2,0,0,0,0,0,0,300.6204,0.843835616438356,0.845479452054794,0.843013698630137,289.83321369863,299.147699346405,"phil"
81,301.75,302.46,300.69,3,2079-06-01,2079-05-30,149,5,3,0,0,0,0,0,1,300.6204,0.885205479452055,0.911780821917808,0.82958904109589,289.83321369863,299.147699346405,"phil"
82,304.58,308.14,301.15,13,2079-07-17,2079-07-05,185,7,13,11,5,0,4,3,0,300.6204,0.977808219178082,1,0.851780821917808,289.83321369863,299.147699346405,"phil"
83,303.23,304.45,301.65,3,2079-07-23,2079-07-21,201,7,3,2,0,0,0,0,0,300.6204,0.94,0.976712328767123,0.878630136986301,289.83321369863,299.147699346405,"phil"
84,303.401333333333,305.58,301.71,15,2079-08-14,2079-07-31,211,7,15,10,1,0,0,0,0,300.6204,0.946575342465753,0.988493150684931,0.883287671232877,289.83321369863,299.147699346405,"phil"
85,301.796666666667,302.69,301.27,6,2079-08-22,2079-08-17,228,8,6,1,0,0,0,0,0,300.6204,0.886575342465753,0.921643835616438,0.856986301369863,289.83321369863,299.147699346405,"phil"
86,301.456666666667,301.66,301.28,3,2079-08-26,2079-08-24,235,8,3,0,0,0,0,0,0,300.6204,0.867671232876712,0.87972602739726,0.857260273972603,289.83321369863,299.147699346405,"phil"
87,302.542,303.36,301.85,5,2079-09-02,2079-08-29,240,8,5,2,0,0,0,0,0,300.6204,0.915068493150685,0.944657534246575,0.889041095890411,289.83321369863,299.147699346405,"phil"
88,302.505,304.11,300.9,2,2079-09-05,2079-09-04,246,9,2,1,0,0,0,0,0,300.6204,0.913424657534247,0.96986301369863,0.84027397260274,289.83321369863,299.147699346405,"phil"
1,302.075,302.88,301.27,2,2070-06-04,2070-06-03,153,6,2,1,0,0,0,0,1,300.3104,0.916712328767123,0.946027397260274,0.87972602739726,290.05644109589,298.771437908497,"prov"
2,301.693333333333,303.54,300.54,3,2070-06-19,2070-06-17,167,6,3,1,0,0,0,0,0,300.3104,0.899452054794521,0.965479452054795,0.841643835616438,290.05644109589,298.771437908497,"prov"
3,301.333333333333,302.43,300.43,3,2070-06-30,2070-06-28,178,6,3,0,0,0,0,0,0,300.3104,0.882739726027397,0.92958904109589,0.835616438356164,290.05644109589,298.771437908497,"prov"
4,303.268888888889,305.56,300.77,9,2070-07-16,2070-07-08,188,7,9,7,1,0,1,0,0,300.3104,0.956438356164384,0.991506849315068,0.854520547945205,290.05644109589,298.771437908497,"prov"
5,302.168181818182,304.14,300.73,11,2070-07-28,2070-07-18,198,7,11,4,0,0,0,0,0,300.3104,0.919178082191781,0.978082191780822,0.852602739726027,290.05644109589,298.771437908497,"prov"
6,302.812592592593,305.85,300.43,27,2070-08-25,2070-07-30,210,7,27,13,4,0,4,0,0,300.3104,0.943561643835616,0.994246575342466,0.835616438356164,290.05644109589,298.771437908497,"prov"
7,301.45,302.25,300.55,4,2070-09-26,2070-09-23,265,9,4,0,0,0,0,0,0,300.3104,0.887945205479452,0.922465753424658,0.841917808219178,290.05644109589,298.771437908497,"prov"
8,301.02,301.21,300.83,2,2071-06-11,2071-06-10,160,6,2,0,0,0,0,0,1,300.3104,0.866575342465753,0.877260273972603,0.858630136986301,290.05644109589,298.771437908497,"prov"
9,302.735,304.75,300.42,20,2071-07-10,2071-06-21,171,6,20,11,0,0,0,0,0,300.3104,0.93972602739726,0.985479452054794,0.834794520547945,290.05644109589,298.771437908497,"prov"
10,300.736,301.14,300.35,5,2071-07-20,2071-07-16,196,7,5,0,0,0,0,0,0,300.3104,0.852602739726027,0.873972602739726,0.832328767123288,290.05644109589,298.771437908497,"prov"
11,303.888,305.74,301.37,5,2071-07-29,2071-07-25,205,7,5,4,1,0,1,0,0,300.3104,0.972876712328767,0.993150684931507,0.884657534246575,290.05644109589,298.771437908497,"prov"
12,303.552580645161,307.29,300.74,31,2071-08-31,2071-08-01,212,8,31,24,6,0,6,4,0,300.3104,0.965479452054795,0.998904109589041,0.853424657534247,290.05644109589,298.771437908497,"prov"
13,302.026,303.2,300.54,5,2071-09-10,2071-09-06,248,9,5,1,0,0,0,0,0,300.3104,0.914794520547945,0.956164383561644,0.841643835616438,290.05644109589,298.771437908497,"prov"
14,301.3,301.69,300.91,2,2071-09-16,2071-09-15,257,9,2,0,0,0,0,0,0,300.3104,0.882191780821918,0.899452054794521,0.863287671232877,290.05644109589,298.771437908497,"prov"
15,300.536666666667,300.58,300.47,3,2071-09-22,2071-09-20,262,9,3,0,0,0,0,0,0,300.3104,0.841095890410959,0.845205479452055,0.836986301369863,290.05644109589,298.771437908497,"prov"
16,302.359090909091,303.88,300.79,11,2072-06-26,2072-06-16,167,6,11,4,0,0,0,0,1,300.3104,0.926575342465753,0.972876712328767,0.855616438356164,290.05644109589,298.771437908497,"prov"
17,302.71125,304.15,300.88,8,2072-07-11,2072-07-04,185,7,8,5,0,0,0,0,0,300.3104,0.938630136986301,0.978356164383562,0.861643835616438,290.05644109589,298.771437908497,"prov"
18,303.01,304.58,300.58,4,2072-07-16,2072-07-13,194,7,4,3,0,0,0,0,0,300.3104,0.949041095890411,0.983013698630137,0.845205479452055,290.05644109589,298.771437908497,"prov"
19,300.906,301.6,300.32,5,2072-07-28,2072-07-24,205,7,5,0,0,0,0,0,0,300.3104,0.862191780821918,0.895890410958904,0.83041095890411,290.05644109589,298.771437908497,"prov"
20,302.5785,306.78,300.39,20,2072-08-19,2072-07-31,212,7,20,9,1,0,2,1,0,300.3104,0.935068493150685,0.998082191780822,0.833698630136986,290.05644109589,298.771437908497,"prov"
21,301.945,303.19,301.35,8,2072-08-29,2072-08-22,234,8,8,1,0,0,0,0,0,300.3104,0.910958904109589,0.955890410958904,0.883561643835616,290.05644109589,298.771437908497,"prov"
22,301.545,302.38,300.71,2,2072-09-12,2072-09-11,254,9,2,0,0,0,0,0,0,300.3104,0.892602739726027,0.928219178082192,0.85041095890411,290.05644109589,298.771437908497,"prov"
23,300.945,301.21,300.51,4,2073-06-20,2073-06-17,167,6,4,0,0,0,0,0,1,300.3104,0.863835616438356,0.877260273972603,0.838904109589041,290.05644109589,298.771437908497,"prov"
24,301.073333333333,301.73,300.46,3,2073-06-25,2073-06-23,173,6,3,0,0,0,0,0,0,300.3104,0.868493150684931,0.901643835616438,0.836438356164384,290.05644109589,298.771437908497,"prov"
25,302.1025,303.36,300.72,4,2073-07-04,2073-07-01,181,7,4,2,0,0,0,0,0,300.3104,0.917260273972603,0.960821917808219,0.851506849315068,290.05644109589,298.771437908497,"prov"
26,302.14375,304.46,300.49,8,2073-07-13,2073-07-06,186,7,8,3,0,0,0,0,0,300.3104,0.918630136986301,0.981369863013699,0.838356164383562,290.05644109589,298.771437908497,"prov"
27,302.05,304.38,300.52,6,2073-07-23,2073-07-18,198,7,6,2,0,0,0,0,0,300.3104,0.915890410958904,0.981095890410959,0.84,290.05644109589,298.771437908497,"prov"
28,304.022727272727,305.99,300.8,11,2073-08-05,2073-07-26,206,7,11,8,3,0,3,1,0,300.3104,0.976164383561644,0.995068493150685,0.856164383561644,290.05644109589,298.771437908497,"prov"
29,301.635,303.33,300.58,6,2073-08-13,2073-08-08,219,8,6,1,0,0,0,0,0,300.3104,0.896712328767123,0.959178082191781,0.845205479452055,290.05644109589,298.771437908497,"prov"
30,301.801538461538,303.58,300.32,13,2073-08-29,2073-08-17,228,8,13,3,0,0,0,0,0,300.3104,0.904109589041096,0.966301369863014,0.83041095890411,290.05644109589,298.771437908497,"prov"
31,301.676666666667,303.71,300.71,6,2073-09-08,2073-09-03,245,9,6,1,0,0,0,0,0,300.3104,0.898082191780822,0.969315068493151,0.85041095890411,290.05644109589,298.771437908497,"prov"
32,301.13,301.42,300.84,2,2073-09-19,2073-09-18,260,9,2,0,0,0,0,0,0,300.3104,0.873424657534247,0.886849315068493,0.859452054794521,290.05644109589,298.771437908497,"prov"
33,301.28,301.73,300.83,2,2073-09-22,2073-09-21,263,9,2,0,0,0,0,0,0,300.3104,0.88027397260274,0.901643835616438,0.858630136986301,290.05644109589,298.771437908497,"prov"
34,300.725,300.96,300.49,2,2074-06-28,2074-06-27,177,6,2,0,0,0,0,0,1,300.3104,0.851506849315068,0.864657534246575,0.838356164383562,290.05644109589,298.771437908497,"prov"
35,302.95,303.37,302.53,2,2074-07-01,2074-06-30,180,6,2,1,0,0,0,0,0,300.3104,0.948219178082192,0.961369863013699,0.933972602739726,290.05644109589,298.771437908497,"prov"
36,302.621428571429,304.85,300.9,14,2074-07-20,2074-07-07,187,7,14,6,0,0,0,0,0,300.3104,0.935342465753425,0.986575342465753,0.862191780821918,290.05644109589,298.771437908497,"prov"
37,303.375,305.58,301.39,12,2074-08-02,2074-07-22,202,7,12,9,1,0,1,0,0,300.3104,0.961369863013699,0.991780821917808,0.886027397260274,290.05644109589,298.771437908497,"prov"
38,303.070588235294,306.88,300.48,17,2074-08-21,2074-08-05,216,8,17,11,2,0,2,2,0,300.3104,0.951232876712329,0.998356164383562,0.837534246575342,290.05644109589,298.771437908497,"prov"
39,303.423333333333,305.37,301.9,3,2074-08-27,2074-08-25,236,8,3,2,0,0,1,0,0,300.3104,0.963013698630137,0.99041095890411,0.909315068493151,290.05644109589,298.771437908497,"prov"
40,301.807142857143,303.83,300.33,7,2074-09-10,2074-09-04,246,9,7,2,0,0,0,0,0,300.3104,0.904109589041096,0.971232876712329,0.831232876712329,290.05644109589,298.771437908497,"prov"
41,301.753333333333,303.52,300.51,3,2075-06-06,2075-06-04,154,6,3,1,0,0,0,0,1,300.3104,0.902739726027397,0.965205479452055,0.838904109589041,290.05644109589,298.771437908497,"prov"
42,301.14375,302.35,300.34,8,2075-07-03,2075-06-26,176,6,8,0,0,0,0,0,0,300.3104,0.873972602739726,0.926575342465753,0.831506849315068,290.05644109589,298.771437908497,"prov"
43,301.73,303.18,300.57,5,2075-07-09,2075-07-05,185,7,5,1,0,0,0,0,0,300.3104,0.901643835616438,0.955068493150685,0.843561643835616,290.05644109589,298.771437908497,"prov"
44,303.141666666667,305.6,300.67,6,2075-07-18,2075-07-13,193,7,6,4,1,0,1,0,0,300.3104,0.954520547945205,0.992054794520548,0.848493150684931,290.05644109589,298.771437908497,"prov"
45,300.755,300.81,300.7,2,2075-07-23,2075-07-22,202,7,2,0,0,0,0,0,0,300.3104,0.853424657534247,0.857260273972603,0.84958904109589,290.05644109589,298.771437908497,"prov"
46,302.251666666667,305.82,300.52,12,2075-08-05,2075-07-25,205,7,12,5,1,0,1,0,0,300.3104,0.922465753424658,0.993972602739726,0.84,290.05644109589,298.771437908497,"prov"
47,303.687142857143,305.75,301.12,7,2075-08-13,2075-08-07,218,8,7,5,2,0,2,0,0,300.3104,0.968493150684931,0.993424657534247,0.873424657534247,290.05644109589,298.771437908497,"prov"
48,301.66,301.8,301.52,2,2075-08-20,2075-08-19,230,8,2,0,0,0,0,0,0,300.3104,0.897534246575342,0.904109589041096,0.892328767123288,290.05644109589,298.771437908497,"prov"
49,301.786666666667,301.92,301.57,3,2075-08-27,2075-08-25,236,8,3,0,0,0,0,0,0,300.3104,0.903013698630137,0.91041095890411,0.895068493150685,290.05644109589,298.771437908497,"prov"
50,302.225,302.76,301.69,2,2075-09-01,2075-08-31,242,8,2,1,0,0,0,0,0,300.3104,0.920821917808219,0.941917808219178,0.899452054794521,290.05644109589,298.771437908497,"prov"
51,301.443333333333,301.66,301.18,3,2075-09-05,2075-09-03,245,9,3,0,0,0,0,0,0,300.3104,0.887671232876712,0.898082191780822,0.875890410958904,290.05644109589,298.771437908497,"prov"
52,301.318333333333,302.21,300.72,6,2075-09-14,2075-09-09,251,9,6,0,0,0,0,0,0,300.3104,0.882191780821918,0.920821917808219,0.851506849315068,290.05644109589,298.771437908497,"prov"
53,300.596666666667,301.03,300.37,3,2076-06-30,2076-06-28,179,6,3,0,0,0,0,0,1,300.3104,0.845479452054794,0.867671232876712,0.833150684931507,290.05644109589,298.771437908497,"prov"
54,301.5725,302.16,300.58,4,2076-07-07,2076-07-04,185,7,4,0,0,0,0,0,0,300.3104,0.895068493150685,0.919178082191781,0.845205479452055,290.05644109589,298.771437908497,"prov"
55,302.873333333333,304.18,301.39,6,2076-07-17,2076-07-12,193,7,6,3,0,0,0,0,0,300.3104,0.945205479452055,0.978630136986301,0.886027397260274,290.05644109589,298.771437908497,"prov"
56,302.3,304.29,300.74,7,2076-07-25,2076-07-19,200,7,7,2,0,0,0,0,0,300.3104,0.924109589041096,0.98,0.853424657534247,290.05644109589,298.771437908497,"prov"
57,301.105,301.63,300.58,2,2076-07-30,2076-07-29,210,7,2,0,0,0,0,0,0,300.3104,0.871232876712329,0.896712328767123,0.845205479452055,290.05644109589,298.771437908497,"prov"
58,302.358666666667,304.64,300.49,15,2076-08-15,2076-08-01,213,8,15,7,0,0,0,0,0,300.3104,0.926575342465753,0.984383561643836,0.838356164383562,290.05644109589,298.771437908497,"prov"
59,302.38,303.34,300.56,7,2076-08-25,2076-08-19,231,8,7,4,0,0,0,0,0,300.3104,0.928219178082192,0.95972602739726,0.842465753424658,290.05644109589,298.771437908497,"prov"
60,301.615,302.36,300.87,2,2076-09-02,2076-09-01,244,9,2,0,0,0,0,0,0,300.3104,0.896164383561644,0.926849315068493,0.86054794520548,290.05644109589,298.771437908497,"prov"
61,300.82,300.91,300.73,2,2076-09-10,2076-09-09,252,9,2,0,0,0,0,0,0,300.3104,0.857808219178082,0.863287671232877,0.852602739726027,290.05644109589,298.771437908497,"prov"
62,303.103333333333,304.06,302.23,3,2076-09-18,2076-09-16,259,9,3,2,0,0,0,0,0,300.3104,0.952602739726027,0.977260273972603,0.921369863013699,290.05644109589,298.771437908497,"prov"
63,301.475,302.14,300.81,2,2077-06-16,2077-06-15,165,6,2,0,0,0,0,0,1,300.3104,0.889315068493151,0.918630136986301,0.857260273972603,290.05644109589,298.771437908497,"prov"
64,302.01,302.52,301.5,2,2077-06-19,2077-06-18,168,6,2,0,0,0,0,0,0,300.3104,0.913424657534247,0.933698630136986,0.891506849315069,290.05644109589,298.771437908497,"prov"
65,300.88,301.18,300.46,4,2077-06-27,2077-06-24,174,6,4,0,0,0,0,0,0,300.3104,0.861643835616438,0.875890410958904,0.836438356164384,290.05644109589,298.771437908497,"prov"
66,302.034285714286,302.74,301.43,7,2077-07-05,2077-06-29,179,6,7,1,0,0,0,0,0,300.3104,0.915616438356164,0.940821917808219,0.887397260273973,290.05644109589,298.771437908497,"prov"
67,303.33,306.7,300.53,47,2077-08-22,2077-07-07,187,7,47,31,4,0,4,4,0,300.3104,0.959178082191781,0.997808219178082,0.841095890410959,290.05644109589,298.771437908497,"prov"
