"hw.number","mean.temp","max.temp","min.temp","length","start.date","end.date","start.doy","start.month","days.above.80","days.above.85","days.above.90","days.above.95","days.above.99th","days.above.99.5th","first.in.season","threshold","mean.temp.quantile","max.temp.quantile","min.temp.quantile","mean.temp.1","mean.summer.temp","city"
16,88.3061176470588,94.442,83.012,17,2071-07-29,2071-08-14,209,7,17,14,4,0,2,1,0,82.92344,0.958082191780822,0.997534246575343,0.829315068493151,63.9747265753425,80.2495647058823,"balt"
17,84.353,85.7119999999999,82.994,2,2071-08-18,2071-08-19,229,8,2,1,0,0,0,0,0,82.92344,0.865205479452055,0.901369863013699,0.829041095890411,63.9747265753425,80.2495647058823,"balt"
18,86.9405,88.376,85.316,8,2071-08-21,2071-08-28,232,8,8,8,0,0,0,0,0,82.92344,0.928767123287671,0.959178082191781,0.88958904109589,63.9747265753425,80.2495647058823,"balt"
19,84.479,84.704,84.254,2,2072-05-26,2072-05-27,146,5,2,0,0,0,0,0,1,82.92344,0.867671232876712,0.874520547945206,0.861369863013699,63.9747265753425,80.2495647058823,"balt"
20,83.831,84.2899999999999,83.372,2,2072-06-22,2072-06-23,173,6,2,0,0,0,0,0,0,82.92344,0.85013698630137,0.862739726027397,0.838904109589041,63.9747265753425,80.2495647058823,"balt"
21,85.64,86.5579999999999,84.5239999999999,3,2072-07-02,2072-07-04,183,7,3,2,0,0,0,0,0,82.92344,0.898904109589041,0.920547945205479,0.86986301369863,63.9747265753425,80.2495647058823,"balt"
22,86.594,89.186,84.3079999999999,5,2072-07-14,2072-07-18,195,7,5,4,0,0,0,0,0,82.92344,0.921369863013699,0.970958904109589,0.863561643835616,63.9747265753425,80.2495647058823,"balt"
23,84.926,87.098,83.4619999999999,6,2072-07-23,2072-07-28,204,7,6,3,0,0,0,0,0,82.92344,0.881095890410959,0.932602739726027,0.840821917808219,63.9747265753425,80.2495647058823,"balt"
24,88.205,93.6319999999999,83.768,10,2072-07-31,2072-08-09,212,7,10,7,3,0,1,1,0,82.92344,0.957260273972603,0.995616438356164,0.848493150684931,63.9747265753425,80.2495647058823,"balt"
25,86.8208,88.9520000000001,84.398,5,2072-08-12,2072-08-16,224,8,5,4,0,0,0,0,0,82.92344,0.926301369863014,0.968219178082192,0.866575342465753,63.9747265753425,80.2495647058823,"balt"
26,85.622,87.224,83.5339999999999,5,2072-08-25,2072-08-29,237,8,5,3,0,0,0,0,0,82.92344,0.897808219178082,0.935068493150685,0.841917808219178,63.9747265753425,80.2495647058823,"balt"
27,84.29,84.344,84.236,2,2072-08-31,2072-09-01,243,8,2,0,0,0,0,0,0,82.92344,0.862739726027397,0.865205479452055,0.860821917808219,63.9747265753425,80.2495647058823,"balt"
