"300.67","295.68","293.2"
"295.02","294.2","293.36"
"304.4","297.36","293.98"
"306.93","300.54","294.7"
"302.84","297.47","293.74"
"302.83","297.37","293.63"
"301.95","298.36","294.27"
"294.64","294.94","293.95"
"291.95","294.4","294.22"
"291.55","294.44","294.21"
"291.35","293.75","293.76"
"294.79","294.9","293.83"
"295.27","294.48","293.8"
"297.79","295.76","294.1"
"295.75","295.79","294.58"
"297.1","295.58","294.64"
"300.93","298.32","295.25"
"296.99","297","295.42"
"295.06","296.23","295.41"
"295.9","296.43","295.52"
"298.62","296.73","295.75"
"298.42","296.56","295.95"
"298.84","297.37","296.11"
"296.84","297.03","296.39"
"297.72","296.85","296.18"
"297.72","297.63","295.99"
"297.63","297.47","296.12"
"304.64","299.54","296.28"
"307.85","300.39","296.68"
"307.52","302.17","297.25"
"304.12","299.77","296.99"
"304.16","299.7","297.23"
"302.43","300.16","297.42"
"294.71","297.34","297.33"
"291.27","296.03","297.13"
"295.16","296.3","296.87"
"299.55","299.29","297.03"
"295.89","296.62","295.97"
"294.33","295.87","295.87"
"294.69","295.79","295.52"
"299.82","297.6","295.75"
"297.9","297.91","296.25"
"297.94","298.08","296.2"
"298.34","298.1","296.52"
"298.03","297.86","296.57"
"298.82","298.64","296.83"
"293.39","295.9","296.32"
"291.81","295.56","296.29"
"292.9","296.36","296.33"
"288.97","294.65","295.62"
"289.66","293.97","295.36"
"291.34","294.38","295.11"
"293.91","295.35","295.15"
"295.54","297.2","295.61"
"292.86","295.62","295.56"
"292.11","295.83","295.74"
"295.81","297.15","296.18"
"292.5","295.49","296.1"
"291.74","295.18","295.94"
"290.53","294.35","295.59"
"291.49","294.25","295.25"
"292.08","294.26","295.01"
"293.69","294.73","294.92"
"296.52","295.75","294.95"
"298.83","297.02","295.3"
"297.52","296.71","295.48"
"295.71","296.13","295.48"
"294.62","295.36","295.6"
"296.16","296.34","295.96"
"297.42","297.1","296.39"
"298.48","297.57","296.48"
"296.49","297.27","296.69"
"294.05","295.34","296.26"
"292.62","295.51","296.33"
"292.26","294.76","296.32"
"293.33","294.91","295.75"
"294.33","295.03","295.37"
"295.19","295.57","295.19"
"291.8","294.86","295.37"
"289.36","293.83","295.3"
