"hw.number","mean.var","max.var","min.var","length","end.date","start.date","start.doy","start.month","days.above.abs.thresh.1","days.above.abs.thresh.2","days.above.abs.thresh.3","days.above.abs.thresh.4","days.above.99th","days.above.99.5th","first.in.year","threshold","mean.var.quantile","max.var.quantile","min.var.quantile","mean.yearround.var","mean.seasonal.var","city"
17,300.488333333333,301.53,299.3,6,2071-10-05,2071-09-30,272,9,5,0,0,0,0,0,0,298.7704,0.898904109589041,0.938356164383562,0.845479452054794,290.483498630137,297.220470588235,"nwk"
18,299.695,300.03,299.36,2,2072-07-01,2072-06-30,181,6,1,0,0,0,0,0,1,298.7704,0.858356164383562,0.876986301369863,0.847671232876712,290.483498630137,297.220470588235,"nwk"
19,299.595,300.1,299.09,2,2072-07-26,2072-07-25,206,7,1,0,0,0,0,0,0,298.7704,0.855616438356164,0.88,0.835068493150685,290.483498630137,297.220470588235,"nwk"
20,299.628333333333,300.25,299.22,6,2072-08-04,2072-07-30,211,7,2,0,0,0,0,0,0,298.7704,0.856438356164384,0.886849315068493,0.841095890410959,290.483498630137,297.220470588235,"nwk"
21,300.223333333333,302.14,299,9,2072-08-18,2072-08-10,222,8,6,0,0,0,0,0,0,298.7704,0.885205479452055,0.958082191780822,0.831232876712329,290.483498630137,297.220470588235,"nwk"
22,299.94,300.44,299.44,2,2072-08-21,2072-08-20,232,8,1,0,0,0,0,0,0,298.7704,0.873150684931507,0.896986301369863,0.84986301369863,290.483498630137,297.220470588235,"nwk"
23,300.79,301.07,300.51,2,2072-08-26,2072-08-25,237,8,2,0,0,0,0,0,0,298.7704,0.91013698630137,0.924109589041096,0.900547945205479,290.483498630137,297.220470588235,"nwk"
24,299.9,301.65,298.95,3,2073-06-29,2073-06-27,177,6,1,0,0,0,0,0,1,298.7704,0.86958904109589,0.941643835616438,0.827945205479452,290.483498630137,297.220470588235,"nwk"
25,302.593148148148,306.15,299.05,54,2073-09-07,2073-07-16,196,7,48,29,4,0,15,8,0,298.7704,0.967397260273973,1,0.833972602739726,290.483498630137,297.220470588235,"nwk"
26,300.094285714286,300.72,299.3,7,2073-09-16,2073-09-10,252,9,6,0,0,0,0,0,0,298.7704,0.87972602739726,0.908219178082192,0.845479452054794,290.483498630137,297.220470588235,"nwk"
27,301.623870967742,305.98,298.81,31,2074-08-03,2074-07-04,184,7,26,8,1,0,3,1,1,298.7704,0.94027397260274,0.99972602739726,0.821095890410959,290.483498630137,297.220470588235,"nwk"
28,301.72,304.71,298.99,19,2074-08-26,2074-08-08,219,8,16,5,0,0,2,0,0,298.7704,0.944109589041096,0.995068493150685,0.83041095890411,290.483498630137,297.220470588235,"nwk"
29,299.515,300.07,298.99,4,2074-09-06,2074-09-03,245,9,2,0,0,0,0,0,0,298.7704,0.853424657534247,0.879178082191781,0.83041095890411,290.483498630137,297.220470588235,"nwk"
30,299.075,299.36,298.79,2,2074-09-09,2074-09-08,250,9,0,0,0,0,0,0,0,298.7704,0.834794520547945,0.847671232876712,0.81972602739726,290.483498630137,297.220470588235,"nwk"
31,300.201666666667,301.82,298.88,6,2075-07-08,2075-07-03,183,7,4,0,0,0,0,0,1,298.7704,0.884931506849315,0.948493150684931,0.824383561643836,290.483498630137,297.220470588235,"nwk"
32,301.771428571429,305.22,298.78,21,2075-07-30,2075-07-10,190,7,18,7,0,0,2,2,0,298.7704,0.945479452054795,0.997260273972603,0.819178082191781,290.483498630137,297.220470588235,"nwk"
33,301.490784313725,304.16,298.95,51,2075-09-20,2075-08-01,212,8,45,15,0,0,0,0,0,298.7704,0.936986301369863,0.989041095890411,0.827945205479452,290.483498630137,297.220470588235,"nwk"
34,301.44,301.68,301.2,2,2076-06-07,2076-06-06,157,6,2,0,0,0,0,0,1,298.7704,0.933972602739726,0.943561643835616,0.928767123287671,290.483498630137,297.220470588235,"nwk"
35,301.005555555556,302.11,299.71,9,2076-07-08,2076-06-30,181,6,7,0,0,0,0,0,0,298.7704,0.921095890410959,0.957534246575342,0.86027397260274,290.483498630137,297.220470588235,"nwk"
36,299.666666666667,300.11,299.21,3,2076-07-15,2076-07-13,194,7,1,0,0,0,0,0,0,298.7704,0.856986301369863,0.880821917808219,0.840821917808219,290.483498630137,297.220470588235,"nwk"
37,300.078888888889,301.19,298.94,9,2076-07-28,2076-07-20,201,7,4,0,0,0,0,0,0,298.7704,0.879178082191781,0.928219178082192,0.826849315068493,290.483498630137,297.220470588235,"nwk"
38,300.453571428571,302.15,299.03,14,2076-08-12,2076-07-30,211,7,9,0,0,0,0,0,0,298.7704,0.897260273972603,0.958356164383562,0.833424657534247,290.483498630137,297.220470588235,"nwk"
39,301.566666666667,303.71,298.95,6,2076-08-19,2076-08-14,226,8,4,2,0,0,0,0,0,298.7704,0.939178082191781,0.984931506849315,0.827945205479452,290.483498630137,297.220470588235,"nwk"
40,299.961428571429,301.93,298.96,14,2076-09-07,2076-08-25,237,8,8,0,0,0,0,0,0,298.7704,0.873698630136986,0.951780821917808,0.828767123287671,290.483498630137,297.220470588235,"nwk"
41,299.365,299.93,298.8,2,2076-09-10,2076-09-09,252,9,1,0,0,0,0,0,0,298.7704,0.847671232876712,0.871780821917808,0.820547945205479,290.483498630137,297.220470588235,"nwk"
42,300.4625,300.91,299.93,4,2077-06-08,2077-06-05,155,6,4,0,0,0,0,0,1,298.7704,0.898082191780822,0.917534246575342,0.871780821917808,290.483498630137,297.220470588235,"nwk"
43,299.795,300.45,299.14,2,2077-06-25,2077-06-24,174,6,1,0,0,0,0,0,0,298.7704,0.864383561643836,0.897260273972603,0.837808219178082,290.483498630137,297.220470588235,"nwk"
44,301.9575,304.27,300.15,8,2077-07-12,2077-07-05,185,7,8,3,0,0,1,0,0,298.7704,0.952054794520548,0.99013698630137,0.881917808219178,290.483498630137,297.220470588235,"nwk"
45,300.34,300.87,299.81,2,2077-07-17,2077-07-16,196,7,1,0,0,0,0,0,0,298.7704,0.890958904109589,0.916712328767123,0.865479452054794,290.483498630137,297.220470588235,"nwk"
46,301.91825,305.67,298.78,40,2077-09-05,2077-07-28,208,7,32,15,2,0,6,2,0,298.7704,0.951232876712329,0.999178082191781,0.819178082191781,290.483498630137,297.220470588235,"nwk"
47,299.023333333333,299.24,298.86,3,2077-09-12,2077-09-10,252,9,0,0,0,0,0,0,0,298.7704,0.832602739726027,0.842465753424658,0.823561643835616,290.483498630137,297.220470588235,"nwk"
48,301.126875,302.53,299.68,16,2077-09-30,2077-09-15,257,9,14,0,0,0,0,0,0,298.7704,0.925205479452055,0.966575342465753,0.858082191780822,290.483498630137,297.220470588235,"nwk"
49,299.5225,300.57,298.85,4,2078-06-22,2078-06-19,169,6,1,0,0,0,0,0,1,298.7704,0.853424657534247,0.902465753424658,0.822465753424658,290.483498630137,297.220470588235,"nwk"
50,299.27,299.71,298.98,3,2078-07-01,2078-06-29,179,6,0,0,0,0,0,0,0,298.7704,0.843835616438356,0.86027397260274,0.82958904109589,290.483498630137,297.220470588235,"nwk"
51,299.81,300.3,299.1,3,2078-07-05,2078-07-03,183,7,2,0,0,0,0,0,0,298.7704,0.865479452054794,0.889315068493151,0.836164383561644,290.483498630137,297.220470588235,"nwk"
52,300.954615384615,303.22,298.78,52,2078-08-28,2078-07-08,188,7,46,3,0,0,0,0,0,298.7704,0.919178082191781,0.977808219178082,0.819178082191781,290.483498630137,297.220470588235,"nwk"
53,299.88,300.4,298.92,3,2079-06-12,2079-06-10,160,6,2,0,0,0,0,0,1,298.7704,0.868493150684931,0.894246575342466,0.825753424657534,290.483498630137,297.220470588235,"nwk"
54,299.455,299.71,299.2,2,2079-06-18,2079-06-17,167,6,0,0,0,0,0,0,0,298.7704,0.850684931506849,0.86027397260274,0.83972602739726,290.483498630137,297.220470588235,"nwk"
55,299.695714285714,300.66,299.15,7,2079-07-06,2079-06-30,180,6,2,0,0,0,0,0,0,298.7704,0.858356164383562,0.906301369863014,0.838082191780822,290.483498630137,297.220470588235,"nwk"
56,301.543513513514,303.77,299.74,37,2079-08-18,2079-07-13,193,7,35,8,0,0,0,0,0,298.7704,0.938356164383562,0.986027397260274,0.861369863013699,290.483498630137,297.220470588235,"nwk"
57,299.5375,300.13,298.91,8,2079-08-29,2079-08-22,233,8,3,0,0,0,0,0,0,298.7704,0.854520547945205,0.881095890410959,0.825205479452055,290.483498630137,297.220470588235,"nwk"
58,300.455,300.87,300.04,2,2079-09-04,2079-09-03,245,9,2,0,0,0,0,0,0,298.7704,0.897260273972603,0.916712328767123,0.877534246575343,290.483498630137,297.220470588235,"nwk"
59,301.092222222222,302.29,299.24,9,2079-09-17,2079-09-09,251,9,7,0,0,0,0,0,0,298.7704,0.924109589041096,0.961643835616438,0.842465753424658,290.483498630137,297.220470588235,"nwk"
60,298.925,298.95,298.9,2,2079-10-02,2079-10-01,273,10,0,0,0,0,0,0,0,298.7704,0.825753424657534,0.827945205479452,0.824931506849315,290.483498630137,297.220470588235,"nwk"
1,307.068333333333,312.35,302.76,12,2070-06-22,2070-06-11,161,6,12,12,9,4,4,1,1,302.1802,0.973424657534247,0.999452054794521,0.912602739726027,287.168723287671,297.554954248366,"phil"
2,305.613333333333,307.8,303.56,9,2070-07-05,2070-06-27,177,6,9,9,5,0,0,0,0,302.1802,0.957534246575342,0.979178082191781,0.927945205479452,287.168723287671,297.554954248366,"phil"
3,303,303.39,302.61,2,2070-07-14,2070-07-13,193,7,2,2,0,0,0,0,0,302.1802,0.915616438356164,0.924657534246575,0.910958904109589,287.168723287671,297.554954248366,"phil"
4,307.5035,313.83,303.09,20,2070-08-08,2070-07-20,200,7,20,20,14,9,7,4,0,302.1802,0.976712328767123,1,0.918356164383562,287.168723287671,297.554954248366,"phil"
5,304.538,309.12,302.38,5,2070-08-14,2070-08-10,221,8,5,3,2,1,1,0,0,302.1802,0.942739726027397,0.990684931506849,0.906301369863014,287.168723287671,297.554954248366,"phil"
6,303.256666666667,303.43,302.92,3,2070-08-18,2070-08-16,227,8,3,3,0,0,0,0,0,302.1802,0.92,0.926027397260274,0.914794520547945,287.168723287671,297.554954248366,"phil"
7,302.78,303.26,302.3,2,2071-07-04,2071-07-03,183,7,2,1,0,0,0,0,1,302.1802,0.912876712328767,0.920821917808219,0.904931506849315,287.168723287671,297.554954248366,"phil"
8,308.8025,311.29,304.08,8,2071-07-20,2071-07-13,193,7,8,8,6,6,5,4,0,302.1802,0.988219178082192,0.998630136986301,0.936164383561644,287.168723287671,297.554954248366,"phil"
9,304.775,305.1,304.45,2,2071-08-07,2071-08-06,217,8,2,2,0,0,0,0,0,302.1802,0.948493150684931,0.95041095890411,0.941917808219178,287.168723287671,297.554954248366,"phil"
10,304.10875,306.49,302.29,8,2071-09-05,2071-08-29,240,8,8,7,1,0,0,0,0,302.1802,0.936438356164384,0.967123287671233,0.904657534246575,287.168723287671,297.554954248366,"phil"
11,303.585,304.63,302.54,2,2071-09-13,2071-09-12,254,9,2,1,0,0,0,0,0,302.1802,0.928493150684932,0.945753424657534,0.90958904109589,287.168723287671,297.554954248366,"phil"
12,304.076,305.58,303.02,5,2071-10-04,2071-09-30,272,9,5,5,1,0,0,0,0,302.1802,0.935890410958904,0.957534246575342,0.916438356164384,287.168723287671,297.554954248366,"phil"
13,303.245,303.43,303.06,2,2072-08-26,2072-08-25,237,8,2,2,0,0,0,0,1,302.1802,0.91972602739726,0.926027397260274,0.917534246575342,287.168723287671,297.554954248366,"phil"
14,304.695,306.99,302.4,2,2073-06-28,2073-06-27,177,6,2,1,1,0,0,0,1,302.1802,0.946849315068493,0.973150684931507,0.907397260273973,287.168723287671,297.554954248366,"phil"
15,304.65,304.71,304.59,2,2073-07-18,2073-07-17,197,7,2,2,0,0,0,0,0,302.1802,0.946575342465753,0.947671232876712,0.944383561643836,287.168723287671,297.554954248366,"phil"
16,307.558333333333,310.02,303.58,12,2073-07-31,2073-07-20,200,7,12,12,10,6,3,1,0,302.1802,0.976712328767123,0.995616438356164,0.928493150684932,287.168723287671,297.554954248366,"phil"
17,306.41380952381,309.39,302.56,21,2073-08-30,2073-08-10,221,8,21,20,14,6,1,0,0,302.1802,0.966575342465753,0.991232876712329,0.90986301369863,287.168723287671,297.554954248366,"phil"
18,307.284705882353,311.73,302.24,17,2074-07-22,2074-07-06,186,7,17,16,13,7,5,2,1,302.1802,0.975616438356164,0.999178082191781,0.903013698630137,287.168723287671,297.554954248366,"phil"
19,306.775,308.02,305.53,2,2074-07-30,2074-07-29,209,7,2,2,2,0,0,0,0,302.1802,0.97013698630137,0.980821917808219,0.955890410958904,287.168723287671,297.554954248366,"phil"
20,307.53,309.98,304.02,6,2074-08-17,2074-08-12,223,8,6,6,5,3,1,1,0,302.1802,0.976712328767123,0.995342465753425,0.935068493150685,287.168723287671,297.554954248366,"phil"
21,303.98,305.13,302.83,2,2075-05-16,2075-05-15,134,5,2,2,0,0,0,0,1,302.1802,0.934246575342466,0.950684931506849,0.913698630136986,287.168723287671,297.554954248366,"phil"
22,304.11,306.77,302.26,3,2075-05-23,2075-05-21,140,5,3,2,1,0,0,0,0,302.1802,0.937260273972603,0.97013698630137,0.903561643835616,287.168723287671,297.554954248366,"phil"
23,304.596666666667,306.63,302.81,3,2075-07-07,2075-07-05,185,7,3,3,1,0,0,0,0,302.1802,0.944383561643836,0.969041095890411,0.913150684931507,287.168723287671,297.554954248366,"phil"
24,306.116,310.22,302.57,10,2075-07-21,2075-07-12,192,7,10,9,7,2,1,1,0,302.1802,0.964109589041096,0.996164383561644,0.91013698630137,287.168723287671,297.554954248366,"phil"
25,305.705,308.05,303.51,4,2075-07-28,2075-07-25,205,7,4,4,2,0,0,0,0,302.1802,0.958356164383562,0.981643835616438,0.926849315068493,287.168723287671,297.554954248366,"phil"
26,305.965,306.55,305.38,2,2075-08-05,2075-08-04,215,8,2,2,2,0,0,0,0,302.1802,0.961917808219178,0.968493150684931,0.952876712328767,287.168723287671,297.554954248366,"phil"
27,305.117142857143,307.86,302.53,14,2075-08-23,2075-08-10,221,8,14,13,6,0,0,0,0,302.1802,0.95041095890411,0.97972602739726,0.909315068493151,287.168723287671,297.554954248366,"phil"
28,305.671428571429,307.39,303.68,7,2075-09-15,2075-09-09,251,9,7,7,4,0,0,0,0,302.1802,0.958082191780822,0.976712328767123,0.92986301369863,287.168723287671,297.554954248366,"phil"
29,303.52,303.99,303.05,2,2076-05-31,2076-05-30,150,5,2,2,0,0,0,0,1,302.1802,0.926849315068493,0.934520547945205,0.917260273972603,287.168723287671,297.554954248366,"phil"
30,306.573333333333,308.06,303.97,3,2076-06-07,2076-06-05,156,6,3,3,2,0,0,0,0,302.1802,0.968493150684931,0.982191780821918,0.934246575342466,287.168723287671,297.554954248366,"phil"
31,305.4475,308.51,304.01,8,2076-07-07,2076-06-30,181,6,8,8,3,1,0,0,0,302.1802,0.954520547945205,0.985479452054794,0.934794520547945,287.168723287671,297.554954248366,"phil"
32,303.74,304.45,302.7,3,2076-07-23,2076-07-21,202,7,3,3,0,0,0,0,0,302.1802,0.93041095890411,0.941917808219178,0.911780821917808,287.168723287671,297.554954248366,"phil"
33,303.375,303.39,303.36,2,2076-08-02,2076-08-01,213,8,2,2,0,0,0,0,0,302.1802,0.923287671232877,0.924657534246575,0.923287671232877,287.168723287671,297.554954248366,"phil"
34,307.2425,308.87,306.54,4,2076-08-18,2076-08-15,227,8,4,4,4,1,0,0,0,302.1802,0.975342465753425,0.989041095890411,0.967945205479452,287.168723287671,297.554954248366,"phil"
35,304.415,305.33,303.5,2,2077-05-25,2077-05-24,143,5,2,2,0,0,0,0,1,302.1802,0.941095890410959,0.952602739726027,0.926575342465753,287.168723287671,297.554954248366,"phil"
36,308.19,310.9,303.35,4,2077-06-08,2077-06-05,155,6,4,4,3,3,2,2,0,302.1802,0.983013698630137,0.997808219178082,0.922739726027397,287.168723287671,297.554954248366,"phil"
37,303.385,304.41,302.36,2,2077-06-24,2077-06-23,173,6,2,1,0,0,0,0,0,302.1802,0.923561643835616,0.941095890410959,0.906027397260274,287.168723287671,297.554954248366,"phil"
38,307.586666666667,310.63,304.7,6,2077-07-10,2077-07-05,185,7,6,6,4,3,1,1,0,302.1802,0.976712328767123,0.996986301369863,0.947123287671233,287.168723287671,297.554954248366,"phil"
39,305.0225,307.07,302.33,4,2077-08-05,2077-08-02,213,8,4,3,2,0,0,0,0,302.1802,0.95013698630137,0.973698630136986,0.905479452054795,287.168723287671,297.554954248366,"phil"
40,307.311,310.84,302.46,10,2077-08-17,2077-08-08,219,8,10,9,8,5,2,1,0,302.1802,0.975616438356164,0.997260273972603,0.908767123287671,287.168723287671,297.554954248366,"phil"
41,305.851666666667,310.56,302.2,6,2077-08-25,2077-08-20,231,8,6,5,2,2,1,1,0,302.1802,0.960821917808219,0.996712328767123,0.902739726027397,287.168723287671,297.554954248366,"phil"
42,305.695,309.06,303.08,6,2077-09-03,2077-08-29,240,8,6,6,3,1,1,0,0,302.1802,0.958356164383562,0.99041095890411,0.918082191780822,287.168723287671,297.554954248366,"phil"
43,305.56,306.16,304.63,8,2077-09-25,2077-09-18,260,9,8,8,6,0,0,0,0,302.1802,0.956712328767123,0.964657534246575,0.945753424657534,287.168723287671,297.554954248366,"phil"
44,303.123333333333,303.81,302.4,3,2077-09-29,2077-09-27,269,9,3,2,0,0,0,0,0,302.1802,0.918630136986301,0.931506849315068,0.907397260273973,287.168723287671,297.554954248366,"phil"
45,304.996666666667,306.35,304.24,3,2078-06-21,2078-06-19,169,6,3,3,1,0,0,0,1,302.1802,0.94986301369863,0.966301369863014,0.938630136986301,287.168723287671,297.554954248366,"phil"
46,306.355,307.73,304.98,2,2078-07-12,2078-07-11,191,7,2,2,1,0,0,0,0,302.1802,0.966301369863014,0.978630136986301,0.94986301369863,287.168723287671,297.554954248366,"phil"
47,304.21,304.31,304.11,2,2078-08-01,2078-07-31,211,7,2,2,0,0,0,0,0,302.1802,0.938082191780822,0.94027397260274,0.937260273972603,287.168723287671,297.554954248366,"phil"
48,302.84,303.08,302.6,2,2078-08-11,2078-08-10,221,8,2,1,0,0,0,0,0,302.1802,0.913698630136986,0.918082191780822,0.910684931506849,287.168723287671,297.554954248366,"phil"
49,304.28,305.56,303,2,2078-08-14,2078-08-13,224,8,2,2,1,0,0,0,0,302.1802,0.94,0.956712328767123,0.915616438356164,287.168723287671,297.554954248366,"phil"
50,306.556,308.47,305.57,5,2078-08-21,2078-08-17,228,8,5,5,5,1,0,0,0,302.1802,0.968493150684931,0.984931506849315,0.957260273972603,287.168723287671,297.554954248366,"phil"
51,303.085,303.66,302.41,4,2078-08-26,2078-08-23,234,8,4,3,0,0,0,0,0,302.1802,0.918082191780822,0.92958904109589,0.907671232876712,287.168723287671,297.554954248366,"phil"
52,303.71,304.28,303.14,2,2079-05-25,2079-05-24,143,5,2,2,0,0,0,0,1,302.1802,0.93041095890411,0.94,0.919178082191781,287.168723287671,297.554954248366,"phil"
53,306.785,308.04,305.53,2,2079-05-29,2079-05-28,147,5,2,2,2,0,0,0,0,302.1802,0.97013698630137,0.981095890410959,0.955890410958904,287.168723287671,297.554954248366,"phil"
54,305.074,306.59,303.87,5,2079-06-12,2079-06-08,158,6,5,5,2,0,0,0,0,302.1802,0.95013698630137,0.968767123287671,0.932054794520548,287.168723287671,297.554954248366,"phil"
55,305.453636363636,307.72,302.5,11,2079-07-23,2079-07-13,193,7,11,9,8,0,0,0,0,302.1802,0.954520547945205,0.978356164383562,0.909041095890411,287.168723287671,297.554954248366,"phil"
56,304.48,305.98,303.04,6,2079-08-03,2079-07-29,209,7,6,6,2,0,0,0,0,302.1802,0.942465753424658,0.962191780821918,0.916712328767123,287.168723287671,297.554954248366,"phil"
57,306.653333333333,309.88,303.01,6,2079-08-13,2079-08-08,219,8,6,6,4,2,2,0,0,302.1802,0.969041095890411,0.994794520547945,0.915890410958904,287.168723287671,297.554954248366,"phil"
58,302.525,302.73,302.32,2,2079-09-04,2079-09-03,245,9,2,1,0,0,0,0,0,302.1802,0.909041095890411,0.912328767123288,0.905205479452055,287.168723287671,297.554954248366,"phil"
59,304.15,305.79,302.27,8,2079-09-16,2079-09-09,251,9,8,6,3,0,0,0,0,302.1802,0.937260273972603,0.96,0.904109589041096,287.168723287671,297.554954248366,"phil"
1,297.365,297.43,297.3,2,2070-06-22,2070-06-21,171,6,0,0,0,0,0,0,1,296.76,0.797260273972603,0.800821917808219,0.792602739726027,291.240210958904,295.796156862745,"prov"
2,298.559431818182,300.34,296.77,88,2070-09-21,2070-06-26,176,6,6,0,0,0,0,0,0,296.76,0.874520547945206,0.977534246575342,0.766575342465753,291.240210958904,295.796156862745,"prov"
3,298.781030927835,300.85,296.8,97,2071-10-10,2071-07-06,186,7,17,0,0,0,1,0,1,296.76,0.893972602739726,0.990958904109589,0.768219178082192,291.240210958904,295.796156862745,"prov"
4,297.116666666667,297.38,296.88,6,2072-07-15,2072-07-10,191,7,0,0,0,0,0,0,1,296.76,0.783287671232877,0.798356164383562,0.771232876712329,291.240210958904,295.796156862745,"prov"
5,296.9825,297.19,296.76,4,2072-07-20,2072-07-17,198,7,0,0,0,0,0,0,0,296.76,0.777260273972603,0.786849315068493,0.766301369863014,291.240210958904,295.796156862745,"prov"
6,298.256097560976,299.81,297.01,41,2072-09-02,2072-07-24,205,7,0,0,0,0,0,0,0,296.76,0.853698630136986,0.959178082191781,0.778356164383562,291.240210958904,295.796156862745,"prov"
7,296.845,296.9,296.79,2,2072-09-05,2072-09-04,247,9,0,0,0,0,0,0,0,296.76,0.76958904109589,0.772328767123288,0.767397260273973,291.240210958904,295.796156862745,"prov"
8,297.033333333333,297.21,296.93,6,2073-07-03,2073-06-28,178,6,0,0,0,0,0,0,1,296.76,0.779452054794521,0.787397260273973,0.774246575342466,291.240210958904,295.796156862745,"prov"
9,299.920405405405,302.21,296.83,74,2073-09-22,2073-07-11,191,7,39,0,0,0,23,19,0,296.76,0.965753424657534,1,0.768767123287671,291.240210958904,295.796156862745,"prov"
10,298.947922077922,300.82,296.78,77,2074-09-15,2074-07-01,181,7,20,0,0,0,1,0,1,296.76,0.901917808219178,0.99013698630137,0.767123287671233,291.240210958904,295.796156862745,"prov"
11,299.350941176471,301,296.85,85,2075-09-27,2075-07-05,185,7,33,0,0,0,7,0,1,296.76,0.927671232876712,0.993972602739726,0.77013698630137,291.240210958904,295.796156862745,"prov"
12,298.458918918919,299.79,296.82,74,2076-09-14,2076-07-03,184,7,0,0,0,0,0,0,1,296.76,0.865753424657534,0.957534246575342,0.768493150684932,291.240210958904,295.796156862745,"prov"
13,297.75125,298.34,296.89,16,2077-07-20,2077-07-05,185,7,0,0,0,0,0,0,1,296.76,0.816712328767123,0.86,0.771780821917808,291.240210958904,295.796156862745,"prov"
14,299.087746478873,301.11,296.84,71,2077-10-04,2077-07-26,206,7,16,0,0,0,5,0,0,296.76,0.91013698630137,0.994794520547945,0.76958904109589,291.240210958904,295.796156862745,"prov"
15,298.67,299.89,296.97,67,2078-09-05,2078-07-01,181,7,2,0,0,0,0,0,1,296.76,0.883287671232877,0.964109589041096,0.775616438356164,291.240210958904,295.796156862745,"prov"
16,297.287777777778,297.73,296.78,18,2078-09-25,2078-09-08,250,9,0,0,0,0,0,0,0,296.76,0.791780821917808,0.815890410958904,0.767123287671233,291.240210958904,295.796156862745,"prov"
17,296.9275,297.12,296.8,4,2078-10-12,2078-10-09,281,10,0,0,0,0,0,0,0,296.76,0.773150684931507,0.784383561643836,0.768219178082192,291.240210958904,295.796156862745,"prov"
18,297.12,297.29,296.93,7,2079-06-25,2079-06-19,169,6,0,0,0,0,0,0,1,296.76,0.784383561643836,0.792328767123288,0.774246575342466,291.240210958904,295.796156862745,"prov"
19,297.701111111111,298.23,296.88,9,2079-07-09,2079-07-01,181,7,0,0,0,0,0,0,0,296.76,0.814794520547945,0.852054794520548,0.771232876712329,291.240210958904,295.796156862745,"prov"
20,298.640873786408,300.52,296.8,103,2079-10-22,2079-07-12,192,7,15,0,0,0,0,0,0,296.76,0.88027397260274,0.982739726027397,0.768219178082192,291.240210958904,295.796156862745,"prov"
